gene	spearmans_rho	effect	stderr	pval	mse
AAK1	0.0807728990402612	0.533781685237918	0.128956195240104	0.000159324949388378	31.463392950201
ABCA12	0.816469038208169	0.8587580554173	0.0781374165583697	4.54933292000925e-14	11.5515224992594
ABCB6	0.530961791831357	0.592532498509681	0.122844696642765	1.80098372463459e-05	28.5518304812345
ABHD1	0.88367649912704	0.938772515696582	0.0525414927445964	1.62182951764014e-21	5.22307120599927
ABI2	0.858121957618122	0.92345582044672	0.0585144282909017	1.68846862293036e-19	6.47809129805536
ACADL	0.499341238471673	0.502840194957311	0.131816621947883	0.000431041119423192	32.8746764867529
ACOXL	0.99802371541502	0.996849309960551	0.0120959855258358	5.71658160289237e-49	0.276823942171608
ACP1	0.61699604743083	0.863751677059414	0.0768467276053597	2.21068801649355e-14	11.1730537765902
ACSL3	0.255993231525006	0.972595441814022	0.0354565264640707	7.09098934473678e-29	2.37855668875378
ACTG2	0.74901185770751	0.834094462677794	0.0841215105817993	1.11664104830934e-12	13.3886028025306
ACTR1B	0.682081686429512	0.864037806123888	0.0767718864466189	2.11931611783085e-14	11.1513014618993
ACTR2	0.937821855725666	0.997245701354082	0.0113106362073085	3.18668995703861e-50	0.242044489755437
ACVR1C	1	0.999976230463843	0.00105144979999517	1.37774895401734e-94	0.00209169432217351
ACVR2A	0.886837063345427	0.992316093378338	0.0188684372988654	1.15371370866352e-40	0.673585916183501
ACYP2	0.980105401844532	0.985250553977233	0.0260952396476588	1.31993029225909e-34	1.28837921905246
ADAM17	0.92437417654809	0.946706890252645	0.0491192341306873	8.8867950346588e-23	4.56482681371934
ADAM23	0.978570223891928	0.993990984020055	0.0166927944954126	5.93611753683971e-43	0.527204642221018
ADCY3	0.690729109945542	0.83313875917175	0.0843414720418158	1.25068495205209e-12	13.4587115504933
ADD2	0.879973649538867	0.870625926766875	0.0750210041350156	7.80285868124778e-15	10.648461808218
ADI1	0.771982478891637	0.958486943541212	0.0434828966807042	4.65061781091862e-25	3.57732227868516
ADRA2B	0.985723248582633	0.960951746933701	0.0421987931231228	1.27836777262854e-25	3.36915656286304
AFF3	0.997533177746069	0.999238463273264	0.00595036351300343	3.22061968833515e-62	0.0669897146725817
