gene	spearmans_rho	effect	stderr	pval	mse
ACADM	0.305401844532279	0.329480825114469	0.143983395835503	0.0270949143772324	39.2234649788031
ACAP3	-0.118553367794668	-0.174255496625236	0.150165414366949	0.252278648453791	42.6639409634193
ACBD3	0.237877186294947	0.131895542401759	0.151166284992646	0.387771235933139	43.23455689936
ACOT11	0.121870882740448	0.118991917881165	0.151415101968601	0.436255483108274	43.3770006330743
ACOT7	-0.0342555994729908	-0.0551821636224789	0.152266208807481	0.718823951923755	43.8660168679895
ACP6	0.69235836627141	0.726490524863397	0.104793431056743	1.61111908717255e-08	20.7773067604831
ACTA1	0.227536231884058	-0.0889753274400262	0.15189373512403	0.561089838484398	43.6516692087054
ACTN2	0.173781291172595	-0.194149794338649	0.149596811413465	0.20126799374997	42.3414577237634
ADAM15	-0.115810276679842	-0.0934364214700922	0.15183142695972	0.541536940271238	43.615863946286
ADAMTSL4	-0.0869823749816875	-0.136219785679066	0.151077076431247	0.372261661054625	43.1835434795402
ADAR	-0.00190024052726039	0.00816732946500613	0.152493484018583	0.957534944480807	43.997064968094
ADCY10	-0.163241106719368	-0.119312075922683	0.151409242793275	0.435013230505928	43.3736436557169
ADORA1	0.0722276242715789	-0.0793469274266469	0.152017751802135	0.604377908464434	43.7229788647498
ADPRHL2	0.219367588932806	0.0562501181510057	0.152257120672679	0.713611752972599	43.8607806651519
ADSS	-0.0541501976284585	0.0107803542829824	0.152489708685273	0.94396778535509	43.9948864943075
AGBL4	0.150663724183319	0.217217670177274	0.148857391076841	0.151768000730275	41.9239252855613
AGL	-0.0780492128497408	-0.201656811245288	0.149365676646151	0.184051819403391	42.2107193410488
AGMAT	0.169433465085639	0.149498358225025	0.150784787407997	0.327003530949939	43.016610599073
AGRN	-0.100131752305665	-0.0475214420229841	0.152326280203557	0.75657001746229	43.9006353521145
AGT	0.374784718751914	0.00366303296545804	0.152497547230713	0.980947561980808	43.9994096163377
AHCYL1	0.0919631093544137	0.0921522623125952	0.151849677852701	0.547131596913109	43.6263502642295
AIDA	-0.184984971405155	-0.110842345265732	0.151558874468437	0.468533306483916	43.4594148778237
AJAP1	0.0621186116766812	0.12172331571846	0.151364601742645	0.425720838875807	43.3480711140622
AK2	0.00882740447957839	0.0132841152676101	0.152485114201549	0.930982581753189	43.9922354203885
AK4	0.110013175230567	0.111555792220961	0.151546700548122	0.465657652541936	43.452433429766
AK5	0.213523148364942	0.107979780876062	0.151606924960107	0.480166052004878	43.4869761445661
AKIRIN1	0.0342555994729908	0.00301197846618481	0.152497878596432	0.984333409594768	43.9996008313716
AKNAD1	0.167058480370636	-0.0167049736101613	0.152477291016521	0.913270317623157	43.9877215296941
AKR7A2	0.0849802371541502	0.114095547466095	0.151502721293267	0.455497994199982	43.4272170661301
AKR7L	0.29662329507981	0.114627439399662	0.151493383855585	0.453385644115783	43.4218642060138
AKT3	-0.115678524374177	-0.096351282753577	0.151789054229855	0.528941024722591	43.5915229337166
ALDH4A1	0.191172595520422	0.123677410229662	0.151327759039074	0.418272899842806	43.3269715207509
ALDH9A1	0.155467720685112	0.158464740114174	0.150571695519578	0.298485016955928	42.8951127501841
ALG14	-0.029672288369451	-0.116481737972913	0.151460487188927	0.446063367646861	43.4030082076276
ALG6	0.0936377755246646	0.18255398378353	0.149935958654971	0.230035939728922	42.5336578922096
ALPL	0.0257017146461442	0.122129863732424	0.151356985716635	0.424165180198513	43.3437090409268
AMIGO1	0.210803689064559	0.228198133725593	0.148474851974783	0.131632587556324	41.7087269176229
AMPD1	0.0987622519892694	0.0914495123809711	0.151859557722755	0.550204880916746	43.6320274141524
ANGEL2	0.0499341238471673	0.102966996762862	0.151688005809479	0.500897035093454	43.533503093416
ANGPTL1	-0.198861971636291	-0.160035738135316	0.15053304995369	0.293658585750493	42.8730967508573
ANGPTL7	0.3795778823153	0.281853109052091	0.146315907424747	0.0606895574309717	40.5045882963775
ANKRD34A	-0.111989459815547	-0.230748828863306	0.148383144687664	0.127255325472619	41.6572190310414
ANKRD35	-0.0646203849486691	-0.131186430279414	0.151180634334956	0.39035032581511	43.242765302464
ANKRD45	-0.153055030893511	-0.1901972503859	0.149714845696717	0.210774306844937	42.4083002616083
ANKRD65	0.209881422924901	0.337030085954533	0.143576470278764	0.0235782464977219	39.0020717311051
ANXA9	-0.0704874835309618	0.114196069295787	0.151500959990618	0.455098373872218	43.4262073413252
AP4B1	-0.073759065494711	-0.10442132701603	0.151664883524554	0.494835765942952	43.5202322044253
APH1A	0.0456611987572382	0.0399763665875165	0.15237666687296	0.794302687736742	43.9296831650363
ARF1	0.0294605062212146	0.209490715595799	0.149114724061957	0.167235416917978	42.069000163483
ARHGAP29	0.0774703557312253	-0.0157769381613227	0.152479589806289	0.918071683814446	43.9890478817792
ARHGEF10L	0.0482213438735178	0.00887147166537055	0.152492569166309	0.953877621225357	43.9965370675816
ARHGEF19	-0.0679841897233201	-0.00555934909669465	0.152496213726358	0.97108775724044	43.9986401200553
ARHGEF2	0.166271149081086	0.142321357246192	0.150946211833161	0.351019328340195	43.1087637759505
ARID4B	0.156436368117913	0.08848290964416	0.151900424444873	0.563268117269091	43.6555140868398
ARNT	0.282081686429512	0.36320666292032	0.142084229850931	0.0141949187400831	38.1955604804525
ARPC5	0.0740705005797242	0.0501589658551326	0.152306612275671	0.743505935883122	43.8892994383511
ARTN	0.0747035573122529	0.0933268454434082	0.151832994232692	0.542013249482137	43.6167643964616
ARV1	-0.107509881422925	-0.138538006343375	0.151028044584857	0.364102024382378	43.1555177151297
ASAP3	-0.17167325428195	-0.213737439584855	0.148974502806705	0.158599067555523	41.9899175044673
ASH1L	0.320024938135257	0.297488673350145	0.14559425055959	0.047184035700199	40.1060215260483
ASTN1	-0.0911818341625792	-0.039767511076012	0.152377937811527	0.795354238884753	43.930415982764
ATAD3A	0.323320158102767	0.298513110868783	0.14554547939737	0.0463921286364661	40.0791565961354
ATAD3B	-0.0168642951251647	0.197225266020458	0.149503223457755	0.194082831069833	42.288496555499
ATAD3C	0.250724637681159	0.255265295612104	0.147446452941482	0.0905792158778967	41.1329436696669
ATF6	0.142555994729908	0.139648213014472	0.151004264270749	0.360232843420408	43.1419285704821
ATG4C	0.103822519179405	0.11329143000705	0.151516754149727	0.458701577500176	43.4352622830261
ATP1A1	0.0398563852780532	0.1246904335383	0.151308424870653	0.414441129296002	43.3159010144974
ATP1A2	0.000658761528326746	0.132135118610872	0.151161419221823	0.386902150107859	43.2317736589064
ATP1A4	0.428985507246377	0.0983807593934451	0.151758776320382	0.520256881061246	43.5741339519714
ATP1B1	0.232806324110672	0.185253627933133	0.149858933150683	0.22309940790528	42.4899681068549
ATP6V0B	0.0172595520421607	0.00333700805916896	0.152497721246963	0.98264303617719	43.9995100325974
ATPAF1	0.229644268774704	0.207982328226313	0.149163820598288	0.170383494982016	42.0967074504047
ATXN7L2	-0.149574382176477	-0.110587226683192	0.151563208496125	0.469563896483375	43.4619004729589
AURKAIP1	0.0606060606060606	0.0331242852788626	0.152414885261949	0.828979346413333	43.9517223958896
B3GALNT2	0.250279992637478	0.268323710307648	0.146906265518285	0.074723171314056	40.8321050054164
B3GALT2	0.0591567852437418	0.0235934143962321	0.152456120320534	0.877738245065721	43.9755074350736
B3GALT6	-0.030961791831357	0.0308639866341119	0.15242591905037	0.840492483994323	43.9580862304782
B4GALT2	0.150531967537771	0.231195725866685	0.148366966198991	0.126499785095946	41.648135599003
BATF3	0.0820252786177106	0.121497193817485	0.15136882661884	0.426587484086022	43.350491003357
BCAN	0.0242424242424242	0.00903039622473771	0.152492352224859	0.953052292020544	43.9964118855371
BCAR3	0.258498023715415	0.118233669243901	0.151428914895553	0.439205433718883	43.3849151761135
BCAS2	0.154175590956631	0.0800375459689185	0.152009331968374	0.601225334150802	43.718135614352
BCL10	-0.0413166629210133	-0.0626043795490059	0.152199432482309	0.682872654853981	43.8275504330965
BCL2L15	0.0486166007905138	-0.0619536439776963	0.152205624838601	0.685998408140467	43.8311168239069
BCL9	-0.413570487483531	-0.312288224971423	0.144871720685979	0.0367535067515765	39.7089468399447
BEND5	0.0296197329020423	-0.0515593211869185	0.152295737117481	0.736598329391343	43.8830320015447
BEST4	-0.122364765533411	-0.140010351059502	0.150996465505853	0.358976162013666	43.1374724702326
BMP8A	0.050197628458498	0.111584389949492	0.151546210921428	0.465542582686796	43.4521526524624
BMP8B	0.070912038581041	-0.0352779245974093	0.152403646116741	0.818042323649954	43.9452405935884
BOLA1	0.0942246261013803	0.123576799760095	0.151329670507269	0.418654555034042	43.3280660806864
BROX	0.17794907357046	0.311061594885057	0.144933078718033	0.0375388748401077	39.7425901042528
BTF3L4	-0.334387351778656	-0.22935595930296	0.148433357055602	0.129631891315703	41.6854171330176
C1QC	-0.273707586325426	-0.202902476997406	0.14932644003552	0.181300105217677	42.188545732446
C1orf112	-0.0114455401864919	0.00365050352426719	0.152497554217827	0.981012719148675	43.9994136482568
C1orf115	0.187088274044796	0.0120403196895409	0.152487516126599	0.937431247437699	43.993621350878
C1orf123	0.175632293214523	0.233783731461734	0.148272624996473	0.122190501638976	41.5951873437684
C1orf159	0.0702239789196311	0.11986146956883	0.151399151184435	0.432886112450843	43.3678620369632
C1orf174	-0.106060606060606	-0.0169035143554136	0.152476782159551	0.912243520248139	43.9874279329072
C1orf21	0.0142292490118577	0.0160210156685365	0.152478997948169	0.916808616511753	43.9887063905057
C1orf216	0.0293933529457479	0.0442138504513474	0.152349440388548	0.773047985491278	43.9139859588437
C1orf220	0.116161078384456	0.257094465607537	0.147372525582634	0.0882129518150442	41.0917071731749
C1orf226	0.125691699604743	0.184246932742167	0.14988779274302	0.225668952396404	42.5063349821045
C1orf229	0.251383399209486	0.198746074303314	0.149456379103163	0.190597717185227	42.2619999097569
C1orf43	0.0989459815546772	-0.0483050601723599	0.152320547955103	0.752681432406927	43.8973313311168
C1orf53	0.063503610606451	-0.0222830044439203	0.152460705399781	0.884481503674377	43.9781525793699
C1orf54	0.0868247694334651	0.209680789615517	0.149108511015816	0.166841734069176	42.0654945245134
C1orf74	0.108036890645586	0.050805178277391	0.152301631094214	0.740315817792634	43.8864286898489
C2CD4D	0.148348442440479	0.175617096070875	0.150128521341474	0.248533352083409	42.6429799649759
CACHD1	0.135413337653882	0.0719072521781041	0.152103800778483	0.638781579186112	43.7724912717046
CACYBP	-0.13023952848388	-0.143040547802776	0.150930401462664	0.348565317938004	43.0997336741084
CADM3	0.159766893246601	-0.0195836976017419	0.152469324309976	0.898396858239085	43.9831250666827
CALML6	-0.190250329380764	-0.101410921340773	0.151712382796482	0.507424124862887	43.5474963014439
CAMK1G	0.00527009222661397	-0.113940278880606	0.151505438757899	0.456115632194086	43.4287749653388
CAMK2N1	0.120126708780692	-0.00258010489581133	0.152498062744746	0.986579547591696	43.999707094584
CAMSAP2	-0.250724637681159	-0.266190096703527	0.146996506240476	0.077152626091189	40.8822846263465
CAPN2	-0.0519104084321476	0.151654557554451	0.150734704200904	0.319994571465132	42.9880393876104
CAPN9	0.65098814229249	0.665107085121716	0.113878001358951	6.23490898427272e-07	24.5358328741194
CAPZA1	0.0307063795589622	-0.02818330654342	0.15243799358796	0.854189491860228	43.9650508542203
CAPZB	0.173913043478261	0.221215507025479	0.148720410342224	0.14419058322039	41.8468027758642
CASP9	0.066403162055336	0.00782768200978899	0.152493898268655	0.959299390479155	43.9973040053516
CASQ2	0.0292721610594774	-0.0759417303600058	0.152058193694168	0.620025573107552	43.7462455579568
CC2D1B	-0.0928643488100453	-0.0553935504531651	0.152264423807401	0.717791258441858	43.8649884010005
CCDC18	0.17733860342556	0.232441355525688	0.148321697533105	0.124411660564785	41.6227247146207
CCDC24	-0.121607378129117	-0.0723797881176634	0.152098588458203	0.636572935132125	43.7694913159699
CCDC27	0.382872200263505	0.305638341661308	0.145201159911643	0.0411779906267092	39.8897489806871
CCDC28B	-0.249934123847167	-0.267870280025283	0.146925508184691	0.0752343626403474	40.8428025754838
CCDC30	0.0516469038208169	0.0793989551582204	0.152017120051763	0.604140160225971	43.7226154604705
CCNL2	0.281159420289855	0.100937682458045	0.151719722029004	0.509417672473186	43.55170970744
CCT3	0.107246376811594	-0.0230896040531631	0.152457914145806	0.880329824442615	43.9765422881254
CD101	0.00764163372859025	0.0260801363886024	0.152446698766453	0.864965665000331	43.9700723653819
CD160	0.334650856389987	0.414639053766229	0.138771558567497	0.00462698239425835	36.4352760240413
CD164L2	-0.0125226576512134	-0.0809669261786035	0.151997885302394	0.596994192057582	43.7115517020683
CD1C	-0.259288537549407	-0.179662369121876	0.150017164376204	0.237628257161128	42.5797430573466
CD1E	-0.254685595842899	-0.137988306873432	0.151039747361199	0.366027022409248	43.162205995313
CD247	-0.0366954345614834	0.0393098895548624	0.152380699243489	0.797659535201602	43.9320082336601
CD52	0.24729907773386	0.175794291256864	0.15012369838806	0.248048722007388	42.6402401551059
CD53	0.0264599502217983	0.0569029427443598	0.152251479170042	0.710431934655015	43.8575304247094
CD55	0.106825981123353	0.322607673082861	0.144344894567246	0.0306662517857074	39.4206687277947
CD58	0.199756919473495	0.184045422183968	0.149893550024375	0.226185737043101	42.5096004332175
CD84	-0.128977659405169	0.0444079770141776	0.152348127317507	0.772078064020099	43.9132289894104
CDA	0.300237174030393	0.295998291193434	0.145664875944638	0.0483556722266381	40.1449405108649
CDC42	0.064165486381527	-0.00305278768787053	0.15249785972477	0.984121170202864	43.9995899414426
CDC42BPA	0.131967166925291	0.0656276164700176	0.152169811506328	0.668420206172737	43.8104927020844
CDC42SE1	-0.0231884057971014	-0.0311950749545041	0.152424351599186	0.838803921748073	43.9571821611376
CDC7	0.611198945981555	0.520158662860184	0.130244400446658	0.000249861972622964	32.0951384798662
CDC73	0.0448016870406841	0.0144247691074094	0.152482704016218	0.92507250127394	43.9908447455927
CDK11A	0.0882740447957839	0.0209477703409564	0.152465107782438	0.891360815132501	43.9806924003807
CDK11B	0.0072463768115942	-0.0467854043872443	0.152331578819022	0.760227916777833	43.9036895411982
CDKN2C	0.00933535345738454	-0.0774422356406667	0.152040592815528	0.613109389022681	43.7361188061149
CELA2B	-0.233364081614857	-0.32593853905346	0.144170769927154	0.0288896531928981	39.3256190254266
CELF3	-0.130161148134198	-0.0968790597087677	0.151781241586174	0.526675836911385	43.5870357027576
CELSR2	0.0997364953886693	0.121300763920989	0.151372490256089	0.427341135041414	43.3525894855761
CEP104	0.22577244926787	0.238786949965342	0.14808708881163	0.114174707387529	41.491154871155
CEP350	-0.0418672270887573	0.0449855478513592	0.152344186545002	0.769194362582035	43.9109572213186
CEP85	0.0072463768115942	-0.0465899007858565	0.152332972285146	0.761200388150768	43.9044927703696
CEPT1	0.041897233201581	0.0745640948995393	0.15207404834578	0.62640411710044	43.7553686130797
CERS2	0.145586297760211	0.0994389178691195	0.151742736818099	0.515757310227722	43.5649236709728
CHD1L	0.0553487314161954	-0.00222930159611056	0.152498191389534	0.988404122274477	43.9997813294333
CHD5	0.0299641341403068	0.114961937516421	0.151487489154352	0.45205995809613	43.4184851285887
CHI3L1	0.15270092226614	0.135830914740297	0.151085218722078	0.3736410284921	43.1881983544358
CHIT1	0.0457180500658761	0.132216424549249	0.151159765863143	0.386607465684258	43.2308279514942
CHML	0.209558944742954	0.223019081542292	0.148657753438548	0.14086521408094	41.8115495277934
CHRM3	-0.069523686333626	0.102523908967666	0.151694985283734	0.502751222359653	43.5375093159595
CHRNB2	0.0221343873517787	0.0597987410507679	0.15222566713323	0.696386102319852	43.8426608650247
CHTOP	-0.106719367588933	-0.095301153005736	0.151804471104588	0.533462297550512	43.6003783703742
CITED4	0.267588932806324	0.252168496797094	0.14757032609818	0.0946972377008656	41.2020861658161
CLCA2	-0.0242424242424242	-0.0215241456228531	0.152463240796945	0.888390252029175	43.9796152908291
CLCA4	-0.041501976284585	0.0134471433115595	0.152484781881688	0.930137650711103	43.9920436708174
CLCC1	0.131225296442688	0.108071635088985	0.151605402868164	0.479790436768252	43.4861029543245
CLCN6	0.241501976284585	0.331121884595224	0.143895819673762	0.0262954738870291	39.1757650918527
CLCNKA	0.5433465085639	0.455528324411572	0.135757474046576	0.00166434435010286	34.8697336089866
CLCNKB	0.32635046113307	0.128122798297508	0.151241724628999	0.40160799999774	43.2777201364823
CLDN19	0.136065629625891	0.107829682108428	0.151609409388946	0.480780176689463	43.4884014248814
CMPK1	0.471146245059288	0.51269178608843	0.130931113831828	0.000317216513560063	32.434473829008
CNIH3	-0.000214925245969863	0.117710091970016	0.151438400574516	0.441248832456122	43.3903507069301
CNIH4	-0.0913073553642674	-0.0453938495733293	0.152341369911567	0.76715764371429	43.9093335305202
CNKSR1	0.0566534914361001	0.0745116729879342	0.152074645883736	0.626647371179884	43.7557124658957
CNN3	0.021870882740448	-0.0104096676602095	0.152490307646185	0.945891571980188	43.995232108045
CNST	0.063011872639192	0.177956863704139	0.150064432259333	0.242185451591158	42.6065796050658
CNTN2	0.0557312252964427	0.0569893014568783	0.152250727994552	0.710011655859231	43.8570976588561
COG2	-0.10197628458498	-0.0885453523612113	0.151899578254327	0.562991675557214	43.6550277053101
COL24A1	-0.0148880105401845	0.0275053929141187	0.152440873277465	0.857660201739921	43.9667119478682
COL9A2	-0.0546772068511199	0.141245995383926	0.15096970039359	0.354708308458504	43.1221810266722
COPA	-0.402112999601465	-0.0902830329060503	0.151875788750505	0.555324189249127	43.6413548546485
COX20	0.0316205533596838	-0.0230489425012945	0.152458057232494	0.88053904006787	43.9766248349812
CR1	-0.186166007905138	-0.208334104901386	0.149152403775384	0.169645518869705	42.0902636323373
CRABP2	0.0930171277997365	-0.0203025960307931	0.152467137488127	0.894687703048782	43.9818634021541
CREG1	0.186429512516469	0.251337113727208	0.147603306768221	0.0958270514901404	41.2205048315842
CROCC	-0.142687747035573	-0.109023175794652	0.151589558082101	0.475908456877814	43.4770136741445
CROCCP2	0.571805006587615	0.626710820604942	0.118834802996339	4.1105740811305e-06	26.7182760828139
CRYZ	0.34532279314888	0.294932049337931	0.14571516387494	0.0492082540796672	40.1726637960264
CSF1	0.148748353096179	0.149909474947605	0.150775294790266	0.325659786875052	43.0111945701211
CSMD2	0.213438735177866	0.120815637763568	0.151381512624429	0.42920564141822	43.3577575935584
CTBS	0.063342461248086	0.199787885521934	0.149424072715697	0.188236079973749	42.2437312351417
CTH	0.0291955784835343	0.0680685113274885	0.152144872649787	0.656837204389078	43.796133821689
CTNNBIP1	-0.334845846015592	-0.113166932028822	0.151518917806907	0.459198660985766	43.4365028017881
CTSK	0.145444559815449	-0.114325803903499	0.151498684510508	0.454582900995241	43.42490286472
CTTNBP2NL	0.115546772068511	0.060706005122157	0.152217315653313	0.692005812981772	43.8378503614528
CYB5R1	0.0491036187428703	0.0215748306217921	0.152463074193861	0.888129099863169	43.9795191740802
CYP2J2	0.271805006587615	0.395791110212753	0.140045623552466	0.00711937353118636	37.1073734713685
CYP4B1	0.203848963893564	0.124648746550826	0.151309223652765	0.414598414519869	43.3163583592655
CYP4X1	0.180204388739402	0.067037322944478	0.152155519990387	0.661721093979825	43.8022638826273
CYP4Z1	0.109881422924901	0.0743791481000963	0.152076154601316	0.627262502806587	43.7565806624278
CYP4Z2P	-0.0324153382706126	-0.191521306788545	0.149675586321233	0.207555543923567	42.3860619180244
DAB1	-0.104611330698287	-0.163412543480388	0.150448657752	0.283456230392843	42.8250389878639
DAP3	-0.0183226254054595	-0.00462694485707441	0.152496937931995	0.975935306097931	43.9990580207767
DARS2	0.060779881578965	0.140665098048527	0.150982313009343	0.356710835092011	43.1293865284039
DCAF6	-0.0306982872200263	-0.0616580956313901	0.152208415808269	0.687419766571641	43.8327242866969
DCAF8	-0.0094209104888548	-0.104514821700736	0.151663385844094	0.494447402465515	43.519372689974
DCLRE1B	0.224447445689797	0.0984566232322989	0.151757632147194	0.519933639610417	43.5734769070345
DDI2	-0.0122529644268775	-0.0273192816567073	0.152441651578697	0.858613501728496	43.9671609013895
DDOST	-0.0616600790513834	0.0476910192400347	0.152325047695506	0.755728008512295	43.8999249340892
DDX20	-0.0530961791831357	0.0120533940041019	0.152487492105661	0.937363440158933	43.9936074904912
DDX59	0.340063902157538	0.336274369983665	0.143617673014645	0.0239121215224147	39.0244601160519
DEDD	-0.044532279314888	-0.0542933924680795	0.152273638905258	0.723171290270899	43.8702980115095
DEGS1	-0.0756941928669143	-0.07969314243143	0.152013540021888	0.602796591855697	43.7205561341738
DENND1B	-0.0629023043837208	-0.0932865889812444	0.151833569557472	0.542188288413903	43.6170949419147
DENND2C	0.115214230123896	0.356830806615159	0.142459441429251	0.0161222383417384	38.3975581198165
DENND2D	0.0711462450592885	0.0780199415732867	0.152033723975881	0.610455395981808	43.7321671035436
DENND4B	0.0317523056653491	0.0364791231493852	0.152397069615226	0.811956836505414	43.9414480372671
DEPDC1	0.428613821029732	0.230700136082367	0.148384905457769	0.127337851421495	41.6582076773094
DFFA	-0.0175230566534914	-0.0164657373690574	0.152477896186353	0.914507766158354	43.9880706976873
DFFB	-0.28148234690528	-0.241202847436008	0.147996007676257	0.11045009807115	41.4401322011055
DHCR24	-0.123367951498893	-0.0881135966570304	0.151905416876344	0.564904401698534	43.6583837397031
DHDDS	-0.0917479695168797	-0.0631199755019134	0.152194479982153	0.680399749647535	43.8246982224761
DISP1	0.00291239738334123	0.0626675447173523	0.152198827948234	0.682569524417492	43.8272022689203
DLEU2L	0.026447716830467	-0.11368503304094	0.151509897847101	0.457131953145182	43.4313313835491
DMAP1	-0.0348250762170124	-0.0905025412626138	0.151872750439844	0.554359124781972	43.6396087611004
DNAH14	0.0214756258234519	-0.00464353355682761	0.152496926205858	0.975849053813263	43.9990512542287
DNAJB4	-0.104874835309618	-0.0727028958985307	0.152095004652307	0.635064511844971	43.7674287128306
DNAJC11	0.119894598155468	0.078546531211643	0.152027418154004	0.608040526489828	43.7285394671232
DNAJC8	-0.144577124154177	-0.0966992138571053	0.151783908670021	0.527447187753167	43.5885675297344
DNALI1	0.276617268875121	0.239098315965778	0.148075404683381	0.113689388744582	41.4846077933025
DNASE2B	0.348839181101689	0.351674892007279	0.14275729691216	0.0178389018691051	38.5582898945934
DNM3	0.0944036365346285	0.141753155706116	0.15095864541111	0.352965585776374	43.1158658852837
DNM3OS	0.180895915678524	0.135500837627681	0.151092111363665	0.374814238535232	43.1921390120967
DOCK7	-0.122266139657444	-0.149098793673613	0.15079398773755	0.328312839695713	43.0218601879032
DPH2	0.0830725650175622	0.122587808801968	0.151348375974349	0.422416696757557	43.3387780818578
DPM3	0.236173787143505	0.258160221826785	0.147329191590011	0.0868565924676354	41.0675451941192
DPT	-0.0438735177865613	-0.0421473593417197	0.152363060903616	0.783393792288532	43.9218384044229
DR1	0.198232263569569	0.169170005290611	0.150300591011385	0.266601510982224	42.7407864096389
DRAM2	0.106060606060606	0.146124348342495	0.150861685830639	0.338162475497355	43.0604976921452
DSTYK	0.0984189723320158	0.185495350842591	0.14985197927752	0.222485439780253	42.4860248918945
DTL	0.239422715435134	0.245252173813422	0.147841160146569	0.104415782226979	41.3534603345508
DUSP12	0.186429512516469	0.240437972960699	0.148024949276595	0.111619156278552	41.4563415709762
E2F2	-0.14816970077524	0.108510146666376	0.151598118359069	0.477999384102809	43.4819241150994
EBNA1BP2	0.210935441370224	0.193167127462709	0.149626392155541	0.203602731418963	42.3582042781835
ECE1	0.0198945981554677	-0.021960817898417	0.152461792581436	0.886140704091568	43.9787797889982
EDARADD	0.155335968379447	0.225750713729658	0.148561835473701	0.135937511092761	41.7576110710242
EDEM3	-0.278392621870883	-0.250106724449634	0.147651902576759	0.0975181608752485	41.2476515609433
