gene	spearmans_rho	effect	stderr	pval	mse
ABHD12	0.0243749794262474	0.0476836604472076	0.152325101271449	0.755764541637902	43.8999558151596
ACTL10	0.436890645586298	0.414463252118462	0.138783771305413	0.00464614165440163	36.4416893563091
ACTR5	0.257393655134437	0.219858835490153	0.148767189153944	0.146729960851054	41.8731320681042
ANGPT4	0.195256916996047	0.0498383925369544	0.152309059620702	0.745090072273384	43.8907099236906
APCDD1L	0.274967061923584	0.228647152317351	0.148458786054172	0.130853971346686	41.6997011084353
ARFGEF2	-0.0282618004698923	-0.00347511803099293	0.152497649509501	0.981924793372034	43.9994686364055
ARHGAP40	0.391040843214756	0.437297753627566	0.137144523555321	0.00266648146858782	35.5859096855805
ASXL1	0.123715415019763	0.216538907653269	0.148880387565596	0.153083025948634	41.9368796647825
ATP9A	0.274044795783926	0.244538414020981	0.147868653538396	0.105460676311544	41.3688424189966
AURKA	0.248616600790514	0.136561241726513	0.151069907370659	0.371052993361081	43.179445199357
B4GALT5	-0.28147665970608	-0.231165186659331	0.148368072826815	0.126551308307696	41.6487568849773
BCAS1	0.214000991208179	0.180296509821334	0.149999470429007	0.235948801684768	42.5696994160348
BCAS4	0.030961791831357	-0.00339446497986539	0.152497691755882	0.982344228991197	43.99949301473
BFSP1	0.137417654808959	0.102898999305885	0.151689078874553	0.501181356438398	43.5341190214413
BLCAP	-0.114015702412858	-0.171166353086884	0.150248018179163	0.260915956829643	42.7108915011212
BMP2	-0.0999540234450884	-0.150550011458876	0.150760451760765	0.323573092423087	43.0027265381882
BMP7	-0.230807331388939	-0.284012589082046	0.146218763250752	0.058658769001174	40.4508213666882
BPI	0.53596837944664	0.577475587787341	0.12450104562087	3.27778713806696e-05	29.3269656024253
BPIFB1	-0.333542558667469	-0.381797074659039	0.140946220469699	0.00965467608008206	37.5861637263992
BPIFB2	0.0847167325428195	0.29971340235667	0.145488102002766	0.0454780485760561	40.0475625637027
C20orf144	0.193544137022398	0.209669515513112	0.149108879702555	0.166865066320571	42.0657025476379
C20orf166-AS1	-0.155862977602108	-0.23723126872562	0.148145224564844	0.116623104863671	41.5237383061086
C20orf196	0.174308300395257	0.12048557944805	0.151387630070153	0.430476771555588	43.361261906383
C20orf197	0.293807641633729	0.368306501911077	0.141778595872843	0.0127978494396863	38.0314141086011
C20orf203	0.123188405797101	0.212410831226361	0.149018622121589	0.161261185461932	42.01479210622
C20orf27	-0.00764163372859025	-0.00518962187192904	0.152496516759673	0.973009847197989	43.9988149842924
C20orf96	0.254413702239789	0.377693583161132	0.141203099415791	0.0105315727583182	37.7232925185118
CABLES2	0.274835309617918	0.307142918460397	0.145127307997162	0.0401406444451314	39.8491820161437
CBFA2T2	0.239266726636917	0.216833123658501	0.148870428794327	0.152511993179897	41.9312694453179
CD40	-0.0806589829614945	-0.138531005851467	0.151028193919391	0.364126501023905	43.1556030583823
CDC25B	0.402371541501976	0.304515171882452	0.145256029782652	0.0419665644567921	39.9199024441096
CDH4	0.125498204883787	0.0338038325126009	0.152411415438567	0.825524782138444	43.9497212399282
CEBPB	0.140447957839262	0.120361550447873	0.151389924488387	0.430954979840392	43.3625762756465
CENPB	0.141238471673254	0.186948117906043	0.14980998827285	0.218820039248643	42.4622176533011
CEP250	0.116205533596838	0.0140470505350979	0.152483524109699	0.927029151966233	43.9913179363356
CHMP4B	-0.0625823451910408	-0.0408045104506022	0.152371561767638	0.790136693201259	43.926739644783
COL9A3	-0.0893280632411067	-0.0990590410277077	0.151748514907156	0.51737040319099	43.5682414811895
COMMD7	0.244532279314888	0.209156992500003	0.149125618382184	0.167928254809945	42.0751475094876
COX4I2	0.0212121212121212	0.112589175970948	0.151528927122013	0.461509275033451	43.442241807984
CPNE1	0.270619235836627	0.409063738040293	0.139155831857712	0.00526933227896656	36.6373417617021
CPXM1	0.236100131752306	0.223271023804549	0.148648958250816	0.140405256742414	41.8066021968878
CRLS1	-0.15296442687747	-0.157353364836878	0.150598798489178	0.301930070378572	42.9105564172785
CRNKL1	0.104888655542307	0.0408490522474898	0.152371284217851	0.7899127875345	43.9265796169412
CSE1L	-0.170658588533269	-0.122588991729547	0.151348353691981	0.422412185494973	43.3387653206963
CSNK2A1	0.000527009222661397	-0.031084611927282	0.152424876418496	0.839367207943418	43.9574848636585
CST1	0.479051383399209	0.307297810973663	0.145119682393277	0.0400350769175971	39.844994436315
CST2	0.268115942028985	-0.200787421686142	0.149392911890372	0.185989918812064	42.2261140968758
CST3	0.231752305665349	0.294646099525313	0.145728616528194	0.0494389605302452	40.1800817455188
