gene	spearmans_rho	effect	stderr	pval	mse
ABI1	-0.0333511383118553	-0.0168143017267614	0.152477011554197	0.91270488570324	43.9875602873274
ACADSB	-0.0627820416032805	-0.0547198259180283	0.152270089036393	0.721084346904926	43.868252588666
ACBD7	0.00237154150197628	-0.0329371049650504	0.152415828628995	0.829931464774145	43.9522664731269
ACSL5	0.0270092226613966	0.118876004271712	0.151417219352603	0.436705727976077	43.3782138067693
ACTR1A	-0.0840867294775764	-0.0766172751258237	0.1520503124468	0.616907765975437	43.7417108987009
ADARB2	0.203425559947299	0.121091908005587	0.151376379053159	0.428143281472936	43.3548169918849
ADK	0.137285902503294	0.0682478284237712	0.152143004479296	0.655989361307589	43.7950582922793
ADO	0.208909901676213	0.241616136288535	0.147980328884823	0.109822308664509	41.43135227814
ADRA2A	0.0826086956521739	0.0124381420673602	0.152486773549336	0.935368220603141	43.9931928753641
ADRB1	-0.217127799736495	-0.178726028464092	0.150043172604874	0.240122918102593	42.5945082969759
AFAP1L2	0.121475625823452	0.0871129073786639	0.151918838595438	0.569349119461296	43.6660990201936
AGAP11	0.0813307645854213	0.0670549773702857	0.152155339076655	0.661637361854304	43.8021597204343
AGAP6	-0.0227251102107613	-0.121722790783963	0.151364611559789	0.42572284961528	43.3480767369656
AIFM2	0.255797293064434	0.0981067123522401	0.151762902059961	0.521425375464694	43.5765032116231
AKR1C1	0.191772744733734	0.189607552771154	0.149732239769292	0.212219004941444	42.4181549410139
AKR1C2	0.33227931488801	0.122994258872298	0.15134070697605	0.420868245071639	43.334386140516
AKR1C3	0.358893280632411	0.050524850101757	0.152303799790907	0.741699171602623	43.8876785389766
AKR1E2	0.441038901679716	0.386950726772427	0.140618991658748	0.00864288331560467	37.4118419422128
ALOX5	0.225164690382082	0.100457876823855	0.151727127695408	0.511442913834459	43.5559614592979
ANAPC16	0.160413715953818	0.0824487076371891	0.151979359875331	0.590275340691919	43.7008972667941
ANKRD16	-0.0939393939393939	-0.130363918693474	0.151197179798886	0.393354418563952	43.2522309429268
ANKRD22	0.00436941852253939	-0.177908966590658	0.150065752999845	0.242314285190983	42.6073295826923
ANKRD26	0.0403162055335968	0.147145339620307	0.150838605340665	0.334761117769098	43.0473229572331
ANXA11	0.0384209862644324	-0.00195294250106439	0.152498279518742	0.989841544391345	43.9998321846858
AP3M1	-0.127410574974203	-0.100113439943968	0.151732422003463	0.512899264970421	43.5590011622738
ARHGAP12	0.276943346508564	0.22104653898326	0.148726252949373	0.144505068911296	41.850090814555
ARHGAP19	0.137285902503294	0.09513284830914	0.151806926119882	0.534188671466202	43.601788611594
ARHGAP22	-0.0905958818742261	-0.0371680288491701	0.152393198410106	0.808471630140604	43.9392156557846
ARID5B	-0.341431264987158	-0.184295886591214	0.149886393116669	0.225543530478965	42.5055411521646
ARL3	0.170686714279383	0.404433626384948	0.139470213694965	0.00586048742261383	36.8030714413613
ARL5B	-0.275062098953482	-0.0828627017450905	0.151974123612856	0.588404186206101	43.6978859970182
ARMC4	-0.272969860398857	-0.209285258911638	0.149121433301255	0.167661717146386	42.0727859377007
AS3MT	-0.0336661528286019	-0.0271033741628498	0.152442547859459	0.859719673265386	43.9676779127955
ASB13	-0.00230749017360745	0.0775036264716537	0.152039865326365	0.612827124996334	43.7357002668847
ASCC1	0.326097697729526	0.358174475286456	0.142381002558666	0.0156985996710121	38.355285991144
ATAD1	0.148221343873518	0.13816921137218	0.151035901247968	0.365392836065433	43.1600078372667
ATE1	0.0776021080368906	0.105023558845033	0.151655212692868	0.492336939862643	43.514682291851
AVPI1	-0.149501825389357	-0.0587021528673776	0.152235592914307	0.701693507061926	43.8483785189443
BAMBI	0.0836627140974967	0.0349585586491178	0.152405357530896	0.819662085905315	43.9462275637958
BBIP1	0.0235836627140975	-0.0132122757590846	0.152485259353865	0.931354930714496	43.9923191738477
BEND7	0.0308300395256917	0.141899997264108	0.150955437038701	0.352461980473577	43.1140331941636
BLOC1S2	0.0913284164564842	0.070244463303594	0.152121869395101	0.646577992504023	43.7828914765084
BMI1	-0.00355731225296443	0.0119989568461525	0.152487591949244	0.937645770310068	43.9936651015226
BMPR1A	0.290909090909091	0.325374593100491	0.144200391426483	0.0291842901892636	39.3417804632464
BMS1	-0.10197628458498	-0.223624598669624	0.148636597489489	0.139761634546184	41.7996497102734
BNIP3	-0.023716196198511	0.00231397495932452	0.152498162056777	0.987963719130278	43.9997644028751
BTRC	0.152004832701129	0.166514395525547	0.15036954139276	0.274291159472555	42.7800100676415
C10orf105	0.192353370731227	0.114768672627844	0.15149089709265	0.452825649320768	43.4204386784627
C10orf111	-0.15836627140975	-0.0661748358560577	0.15216430005627	0.665816685706859	43.8073192083747
C10orf25	0.253104516096331	0.189484923838	0.149735849868259	0.21252029770141	42.4202004000767
C10orf82	0.138696714839807	0.0360846495527176	0.152399253650332	0.813954120955452	43.9427075149329
C10orf88	-0.300678569728205	-0.270327109730503	0.146820825288002	0.0724972401140175	40.7846231647691
C10orf95	0.491098719068537	0.392438480363323	0.140264868973462	0.00766729485186561	37.2236497217255
C1QL3	0.493148880105402	0.486296041768833	0.133252353682251	0.000706824486041299	33.5947110294385
CACNB2	0.0617272103494927	0.115597270718196	0.151476245048561	0.44954782963177	43.4120399241102
CALHM2	0.308827404479578	0.0665166958751655	0.152160833603854	0.664192176236092	43.8053232834734
CALML3	0.314229249011858	0.344246086061623	0.143177774700436	0.0205821762575077	38.7857638181752
CAMK1D	0.217925491735207	0.220829417585899	0.148733753721257	0.144909922283613	41.8543122064616
CASC2	0.208339555526546	0.216616570103015	0.148877760186219	0.152932141669277	41.9353995084995
CASP7	0.368984485855167	0.374759495052466	0.141384789227263	0.011199698107642	37.8204341181929
CC2D2B	-0.0455862977602108	-0.193758016638075	0.149608623600199	0.202196557689174	42.3481445634931
CCAR1	0.167457180500659	0.0571933025726595	0.152248948989448	0.709019189118176	43.8560727501966
CCDC3	-0.107366919947444	0.0427107222539558	0.152359412452583	0.780569590770076	43.919734945
CCDC7	0.143873517786561	0.0733765161735744	0.152087481471457	0.631924427025263	43.7630990224661
CCNJ	0.0424284351645229	-0.0637195115258578	0.152188669921077	0.677528414958236	43.8213522494399
CCNY	0.0438210639033824	-0.128326707138952	0.151237704188648	0.400852927203643	43.2754192743344
CDC123	-0.103162055335968	0.0912150046030726	0.151862837664818	0.551232258029645	43.6339122091515
CDH23	0.504479578392622	0.510660289875423	0.131115612781182	0.000338178742676641	32.5259470071513
CDHR1	0.392503047085357	0.0661135981271252	0.152164919110712	0.666107845812553	43.8076756542781
CDK1	0.122948173522906	-0.0325142283938927	0.152417940175213	0.83208336959096	43.9534842978858
CELF2	0.0901185770750988	0.0729324818149807	0.152092448407884	0.63399358068192	43.7659575362375
CEP55	0.112121212121212	0.115692276961039	0.151474558233048	0.449172829283997	43.4110730702691
CFL1P1	0.151039130667771	0.114675040924716	0.151492546058775	0.453196860263037	43.4213839395122
CHST15	0.23030303030303	0.278915462565027	0.146446765051343	0.063541923214556	40.577071248654
CHST3	0.254413702239789	0.172024975591505	0.15022521138028	0.258495683807259	42.6979259420007
CISD1	0.388813861010033	0.371392524023536	0.141591255240046	0.0120108176626576	37.9309740963748
CNNM1	-0.173548917673059	-0.0637722466688826	0.152188156229791	0.677276067955987	43.8210564244113
COL13A1	-0.197582107233547	-0.163362703003247	0.150449916511487	0.283605108415131	42.8257555997688
COMMD3	0.00138344477824648	-0.148304718453634	0.150812197280174	0.330924616722461	43.0322512613131
COMTD1	0.0965744400527009	0.0802064266551954	0.152007261846361	0.600455509269033	43.716944881421
CPEB3	-0.119682075432158	-0.127822897057944	0.151247625926993	0.402720026604833	43.2810975074594
CPXM2	0.0453242860682655	0.0853167217917845	0.151942542458984	0.577367296801839	43.6797265072389
CREM	-0.360545569407803	-0.194111908831869	0.149597954752967	0.201357656044335	42.3421049413845
CSGALNACT2	-0.154708898224864	-0.111080393532408	0.151554821317176	0.467572764947362	43.4570904315982
CSTF2T	0.0438735177865613	0.104751558549284	0.151659587523974	0.493464735132493	43.5171928831858
CTAGE7P	-0.0715415019762846	-0.0678038218655908	0.1521476212273	0.658089482106903	43.7977162365784
CTBP2	-0.0555994729907773	-0.150864562690513	0.150753139018127	0.322551453842322	42.9985548838648
CUEDC2	-0.0755627486437712	-0.0298015660548221	0.152430835757675	0.845915613331822	43.9609221330699
CUL2	-0.013960699471579	0.0132341747116886	0.152485215190263	0.931241425444217	43.9922936912668
CUTC	0.101417480064299	0.00154898134528801	0.152498387384291	0.991942717037057	43.9998944288989
CWF19L1	0.317981161908271	0.300419439778903	0.145454233208277	0.044947241111262	40.0289190489289
CXCL12	-0.02266139657444	-0.0806106395213616	0.152002289211338	0.598614695619428	43.7140846910221
CYP17A1	0.0370851841732491	0.0706474663094161	0.152117529187602	0.644684928800737	43.7803931621786
CYP2E1	0.148450586693795	0.085929677991544	0.15193450933385	0.574625298190098	43.6751079793719
DCLRE1A	-0.142687747035573	-0.0748674374768134	0.152070582358115	0.624997282946638	43.7533741394488
DCLRE1C	-0.187351778656126	-0.233845327368492	0.148270366095335	0.122089304287416	41.5939199661886
DDX21	0.119692193093778	0.10876322514281	0.151593900660923	0.476967319777174	43.4795046776875
DHX32	0.130961791831357	0.102889619397366	0.151689226842272	0.501220583615318	43.5342039536917
DIP2C	-0.10661922645947	-0.0559721702060673	0.152259502789888	0.714967060610796	43.8621531111466
DKK1	-0.0080368906455863	-0.0471877629611336	0.152328692576339	0.758227661671962	43.9020258611759
