gene	effect	stderr	pval	mse
APOBEC3C	0.299005472758152	0.145521973667263	0.0460153830473071	40.0662119994697
APOBEC3F	0.139979198231974	0.150997137202366	0.359084163071291	43.1378562587427
APOBEC3G	0.111637564358838	0.151545300175261	0.465328663156509	43.4516303858572
APOL3	0.200759249872558	0.149393792373651	0.186052963697037	42.2266118379867
APOL4	0.47497279655223	0.134198814895761	0.000977734567562799	34.0736370715556
BCR	0.367552859307554	0.141824071792767	0.0129966032506238	38.055815407053
BID	0.106090503157338	0.151637941280571	0.48792597260491	43.5047714261522
C22orf34	0.626335959028368	0.118880755814291	4.18173817360704e-06	26.7389437228327
CERK	-0.00830786214160559	0.152493307472411	0.956804944767586	43.996963094772
CRELD2	0.0617907727694844	0.152207164547362	0.68678156022172	43.8320036176242
CRYBB2	0.546066773408755	0.127754404555113	0.000104416359074421	30.8796874750738
CYB5R3	0.169823782516845	0.150283444050302	0.264730586624636	42.7310348472335
CYP2D6	0.154524089113218	0.150666913227431	0.310815016864076	42.9493814588841
DDTL	0.353522520793657	0.142651129756259	0.0172067822519948	38.5009604008347
DGCR6	0.253729523151694	0.147508086422502	0.0926037149642767	41.1673384795734
DGCR6L	0.137646321864444	0.151047004086991	0.367227707782614	43.1663535633964
FAM118A	0.30195630872017	0.145380206229565	0.0438092183003553	39.9881850554599
FOXRED2	0.492986916448617	0.132679356468148	0.000580424516532762	33.3064116092613
GSTT2	0.231709149786856	0.148348338489771	0.125635935895442	41.6376782758223
KIAA1671	-0.106010586380423	0.151639241069003	0.488255650809611	43.5055172453123
L3MBTL2	-0.299165344441946	0.145514332122777	0.0458935882668926	40.062004254137
LZTR1	-0.0195528255882895	0.15246941645378	0.898556190869924	43.9831782285066
MAPK1	0.125288168389736	0.151296941580667	0.412189618611695	43.309326493908
MAPK12	0.338022855344117	0.143522184434211	0.0231455782671343	38.9725841676605
MICAL3	-0.0325635514576078	0.152417695297882	0.831832314954246	43.9533430651246
MN1	-0.00543233451452595	0.152496320179905	0.971748046460318	43.9987015486358
MTMR3	-0.180573073556191	0.1499917335014	0.235218894135754	42.5653080646847
NAGA	0.325082526096826	0.144215709819548	0.0293378599224985	39.3501394539663
NDUFA6	0.128553786523194	0.151233219247513	0.40001302291273	43.2728526547042
NEFH	-0.0066904112664546	0.152495157254185	0.965208789436832	43.9980304894718
PKDREJ	0.510882800964584	0.131095452857706	0.000335823328970289	32.5159456018576
PPP6R2	0.16419024208143	0.150428965265402	0.281139789055188	42.8138288338306
RABL2B	0.0682797214217884	0.152142671692813	0.655838610279163	43.7948667042728
RIBC2	0.386061006936509	0.140675851956882	0.00881073103062331	37.4421035526194
SAMM50	0.287693342518235	0.146051324259395	0.0553231092528874	40.3582317895102
SCO2	0.234150233016671	0.148259175046742	0.121589298022156	41.5876414086425
SEC14L4	-0.0258338360430261	0.15244767405117	0.866229277602679	43.9706349682733
SEC14L6	0.0440045610293793	0.152350849564389	0.774094048825164	43.9147983387789
SERHL2	0.269121558481365	0.146872321292589	0.073830335432181	40.8132378174647
SLC16A8	-0.100441903996116	0.151727373618455	0.511510404205992	43.5561026525519
SLC25A1	-0.0171302442569058	0.152476193698961	0.911071109348126	43.9870884081947
SLC25A17	0.104749053314417	0.151659627764658	0.49347512878966	43.5172159765083
SLC2A11	0.360676329414782	0.142234050922617	0.0149349371647308	38.2761537575947
TBX1	0.352007114732139	0.142738253797508	0.0177238148706336	38.54800361183
TFIP11	0.104836359964974	0.151658224815437	0.493112979794302	43.516410855689
THOC5	0.188644164351423	0.149760535930652	0.214594025728824	42.4341886872708
TMEM184B	-0.0140146197510473	0.152483593508105	0.927197169317299	43.9913579790623
TOP3B	0.00423398624453807	0.15249720343303	0.977978555998204	43.9992112278612
TST	-0.241350998657511	0.147990390593681	0.11022474146393	41.436986599669
TTC38	0.635355481509817	0.117762414752186	2.74942084388115e-06	26.2382301330789
TTLL12	0.169980809025493	0.150279315490378	0.264282524691023	42.7286870807737
UPK3A	0.418715761502572	0.13848659670426	0.00420162729738044	36.2857928870501
XPNPEP3	0.111964781113192	0.151539686089945	0.464013437819843	43.4484110627721
