gene	effect	stderr	pval	mse
ADAT2	0.404290846782617	0.139479840271065	0.0058795980022193	36.808152093143
ADTRP	0.045482871355098	0.152340752416485	0.766713784523667	43.908977570185
AHI1	-0.10036020419585	0.151728630878378	0.511855682455181	43.5568244942058
ALDH8A1	0.466630245668431	0.134877740834916	0.00123309756304058	34.4192734084065
APOM	0.127422852237335	0.151255475912998	0.404206151004498	43.2855903360189
ARMC12	0.0633794533126555	0.152191972169927	0.679156491070279	43.8232539755027
ARMC2	-0.193421014811263	0.149618764448521	0.20299770180409	42.3538856852928
BAK1	0.338748221308219	0.143482406551394	0.0228336705546829	38.9509842726628
BEND6	0.315518545262484	0.14470885345984	0.0347496269303733	39.6197140941996
BTN3A1	-0.254371808432368	0.147482358667129	0.0917528149063125	41.1529792552933
BTN3A2	0.37427977892524	0.141414338200023	0.0113123166268728	37.8362444718576
BTN3A3	-0.152352320394865	0.150718339686695	0.317746870034551	42.9787059006932
C6orf201	0.0500291180775724	0.152307605464821	0.74414746235614	43.8898718431527
CD109	-0.202774611824297	0.149330479201646	0.181581198974911	42.1908280991782
CDC5L	0.0130835691635509	0.152485517437966	0.932022061769173	43.9924680895895
CENPQ	0.329896660269476	0.14396125072499	0.0268904514166789	39.211400515894
CEP57L1	0.102674999132037	0.151692608744624	0.502118563150769	43.5361451603424
CNPY3	0.193708590717353	0.149610112041833	0.202313917111679	42.3489872028211
COL9A1	-0.0350002608369655	0.152405134942283	0.819450538196432	43.9460991966192
DDR1	0.199787494329394	0.149424084879525	0.18823696282497	42.2437381128216
DNAH8	0.203778521451982	0.149298695004721	0.17938261922655	42.1728698245732
DOPEY1	0.412245205212695	0.138937319879609	0.00489388618652317	36.5223711942823
EHMT2	0.351154724813394	0.142787071856422	0.0180203637597525	38.5743758066141
ERVFRD-1	-0.0567705771684102	0.152252628309537	0.711076278244873	43.8581924689905
ETV7	-0.00727306585066874	0.152494536883703	0.962180994356767	43.9976725105778
EYA4	-0.275190478941872	0.146610558354179	0.0673112552628948	40.6678888131887
FBXO5	0.122780831617207	0.151344737186746	0.421680937173918	43.336694165045
FRS3	0.140405326392758	0.150987936089821	0.357608564434535	43.1325991501039
GCLC	-0.201088648285999	0.149383489291161	0.185316764528558	42.2207876433424
GLO1	0.438171502776694	0.137079652125495	0.00260843797629687	35.5522523027942
GTF2H5	0.373643856063555	0.141453441171321	0.0114630999491359	37.8571718283421
HDAC2	-0.0243472720086881	0.152453363844735	0.873862800692684	43.9739172552123
HDDC2	0.284684749389083	0.146188361565933	0.0580378942848481	40.4340021124721
HFE	-0.00662209744295347	0.152495226598985	0.965563818310349	43.9980705043201
HIST1H3E	0.194696970358549	0.149580272431802	0.199976143193096	42.3320959482609
HLA-A	0.0275298911475868	0.152440770434107	0.857534731652474	43.9666526241097
HLA-C	0.0593760876308544	0.152229514619672	0.698430031815466	43.8448771295767
HLA-DOA	-0.0583844230406145	0.152238434405958	0.703233935524079	43.8500154024334
HLA-DOB	0.0332532122225784	0.152414232372488	0.828323682643436	43.9513458505827
HLA-DQA1	0.17896040271115	0.150036675691619	0.239496818838143	42.5908196675044
HLA-DQA2	0.56258819506408	0.12607625256119	5.76006348522631e-05	30.0737590020798
HLA-DQB1	0.601952434602843	0.12177497990964	1.21914492195028e-05	28.0567437249312
HLA-DQB2	0.354138606451143	0.142615587345749	0.0170002622997923	38.4817772865171
HLA-DRB1	0.188926244457375	0.149752266291445	0.213896714357909	42.4295024628302
HLA-DRB5	0.419810252703263	0.138409516385861	0.00409342452427164	36.2454114759098
HSD17B8	0.126576069454081	0.151272009633775	0.407362281033133	43.2950539402285
ITPR3	0.0674764025457949	0.152151006316894	0.659639823278663	43.799665144377
KCNK17	0.3377385159746	0.143537750874868	0.023268813943344	38.9810385724001
L3MBTL3	0.0496118643639182	0.152310779513951	0.746210105562722	43.8917011682308
LEMD2	0.0340955293290258	0.152409904372034	0.824042899568311	43.94884977471
LGSN	0.628039557314207	0.118671553227029	3.86723609158045e-06	26.6449178357373
LMBRD1	-0.191834330817943	0.149666263579823	0.206799641073826	42.3807819388638
LYRM2	-0.116860229517477	0.151453706700831	0.444576801956114	43.3991222173134
MAK	0.106898627992659	0.15162474205452	0.484598759293559	43.4971980666646
MANEA	0.111377655720783	0.151549747592966	0.466374770787318	43.4541807834703
MARCKS	-0.199632189323595	0.149428912007876	0.188587691130033	42.2464675153782
MDGA1	0.494284606242162	0.132567028068738	0.000558402960544142	33.2500400334093
MICA	0.215957714062904	0.148900018409164	0.154215649985329	41.9479396924159
MICB	-0.157914215865749	0.15058514553718	0.300188360631588	42.9027764188102
MRPL14	0.0625692766968466	0.152199768176155	0.683041135215955	43.8277437669999
MRPL18	0.11155086387565	0.151546784914344	0.465677484467155	43.4524818098182
MRPS10	0.0837596433153578	0.151962688363593	0.584359321005893	43.6913101746741
MTRF1L	0.415490056264412	0.138712351954599	0.0045352102388953	36.4041925783974
MYLK4	0.0719185900874517	0.152103676117207	0.638728549226931	43.7724195215927
NDUFAF4	0.442045931025867	0.136790061081858	0.00236426255225266	35.4021973739929
NFYA	-0.226213473402942	0.148545464377853	0.135115598744762	41.748408435843
NQO2	0.256517703850211	0.147395896854586	0.0889538185198141	41.1047413749023
PAK1IP1	0.389009654267435	0.140486818788026	0.00826499644423447	37.3415455110161
PEX3	0.127642333703091	0.151251172176648	0.403390408904076	43.2831271244605
PEX6	0.540791446548353	0.128275195751632	0.000125441741171074	31.1319628989662
PEX7	-0.232147262073957	0.14833240865842	0.124902312646816	41.6287365433089
PGC	-0.0775332324410511	0.152039514284575	0.612691021856137	43.7354983061586
PIM1	0.0266369511819423	0.15244445979329	0.862110229517463	43.9687808045962
POU5F1	-0.230147466720943	0.148404862921164	0.128277348462785	41.669414316725
PRIM2	0.440561325587092	0.136901400471623	0.002455331433587	35.4598516094656
PRRT1	0.24250455204089	0.147946528857278	0.108482009102327	41.4124278585357
PSMG4	0.157025438636512	0.150606758211885	0.302951436845823	42.9150925113245
PSORS1C1	0.508179738716046	0.131339552231725	0.000365464398959618	32.6371475389736
PTCHD4	0.285042690908529	0.146172140026721	0.0577094192518914	40.4250292318235
PTPRK	-0.238172214056044	0.148110109609854	0.115137497895694	41.5040558438723
QKI	0.169475205152631	0.150292594847554	0.265727026686415	42.7362388128928
