gene	effect	stderr	pval	mse
ADAM32	0.963921906882341	0.0405928615079372	2.40333159120527e-26	3.11760052702167
ADHFE1	0.650811698583122	0.115782889544758	1.29779345482281e-06	25.3635418514434
ANKRD46	0.092629365766212	0.151842926843847	0.54504979740403	43.622471226301
BIN3	0.65265171047121	0.115541771850281	1.18348267771739e-06	25.2580127720362
C8orf37	0.439035603352502	0.13701533940512	0.00255213378972735	35.5189005155118
C8orf46	0.899419188615545	0.066655156144902	4.68695213912701e-17	8.40598541860681
C8orf76	0.249008416110326	0.14769506681203	0.0990470823848203	41.271771583074
CHMP4C	0.964272839346639	0.0403985641289765	1.9546202412144e-26	3.08782721712829
CHRAC1	0.587018726168994	0.123458779028593	2.25035740928553e-05	28.837996665585
CPSF1	0.952760342536204	0.0463173405897747	7.06755390402684e-24	4.05890010637299
CSGALNACT1	0.657583760427426	0.114889592908383	9.21473272410331e-07	24.9736783129735
CSMD1	0.96769955509518	0.0384458456547226	2.31411334746929e-27	2.79653312701798
CTSB	0.831571743965881	0.0847003520815207	1.50386574194023e-12	13.5734911240519
DDHD2	0.951866564939675	0.0467427503519405	1.04808088581891e-23	4.13380187219757
DPYS	0.577198370503329	0.124530937697883	3.31321178733361e-05	29.3410498078853
DSCC1	0.93732962039992	0.0531372034346852	2.63742607326203e-21	5.34218003972146
EFCAB1	0.886190187722515	0.070655889200444	5.82780040656232e-16	9.44534585211066
ENTPD4	-0.00696944504306132	0.15249486661858	0.9637587128165	43.9978627807748
FAM135B	0.163664157754862	0.150442297017084	0.282705415424609	42.8214179125212
FAM86B1	0.00554023611736515	0.152496229902598	0.971187115441361	43.9986494544856
FGF17	-0.179036508826147	0.150034564119084	0.239293750640919	42.5896208543232
GFRA2	-0.0242090291568093	0.152453875823666	0.87457326615044	43.9742126079205
GGH	0.654178445796164	0.115340805528227	1.09579775533503e-06	25.1702246864515
GPIHBP1	0.325639369022238	0.144186491105354	0.0290456473142126	39.3341960590831
GSDMD	0.631175311839344	0.118284022169395	3.34475952310818e-06	26.4711799318783
LEPROTL1	0.742498783727125	0.102150772762133	5.26509247449722e-09	19.7426044712046
LRRC69	0.268587035521855	0.146895074430189	0.0744275604013552	40.8258841913816
LYNX1	0.696837596634407	0.109376389178344	1.05470127583909e-07	22.6343640123385
LZTS1	0.0527260629308252	0.152286446913933	0.730858694063238	43.8776783406638
MFHAS1	0.152573345586794	0.150713139981799	0.317036969054408	42.9757404655239
MTMR7	0.185805755065037	0.149843035810944	0.221698736003339	42.4809537409273
MTUS1	0.291701879293202	0.145866298578034	0.0518656433777197	40.2560405991398
NECAB1	0.0221497837894884	0.152461156858568	0.885167506268899	43.9784130314355
NKX3-1	-0.216355600030013	0.148886585081089	0.153439593029815	41.9403711907687
NSMAF	0.117219278090576	0.151447253911388	0.443169124361915	43.3954241971327
NSMCE2	0.02885729039597	0.152435061033703	0.850741597343162	43.9633592988041
NUDT18	0.423339274740122	0.13815931640114	0.00376096818326987	36.1144897723503
PCM1	0.842509128932457	0.0821482448489021	3.9860346718505e-13	12.7678481772808
PEBP4	0.0668282305437192	0.152157659025288	0.662713096064334	43.8034954545054
PHF20L1	0.26066299445696	0.147226672517184	0.0837352305402845	41.0104113461122
PIWIL2	0.959972968268027	0.0427137307575087	2.15565221905691e-25	3.45188360856559
PLAT	-0.40416153706416	0.139488555165926	0.00589695240076578	36.8127518861492
PLEC	0.847292503979528	0.0809960396247006	2.1599594322769e-13	12.4121981588044
PPP3CC	0.228472258616883	0.148465047726181	0.131156833336053	41.70321878987
PSCA	0.540913421931825	0.128263234955524	0.000124915062969338	31.1261574788561
PTK2B	0.978416453523927	0.0315127303451479	4.42791305845824e-31	1.87885471284097
PTP4A3	-0.00451859696245357	0.152497013488217	0.976498663299295	43.9991016203856
REEP4	0.346756361773606	0.143036832593431	0.0196180166899942	38.7094411250594
RPL8	0.931128139587413	0.0556150363783042	1.88382450222961e-20	5.8520170574133
RPS20	0.0446192272791571	0.152346691872786	0.771022977045408	43.9124014805085
SLC25A37	0.0889236643731884	0.151894438705432	0.561318192495937	43.6520736042356
SLC26A7	0.140581652349693	0.150984120451236	0.35699906064963	43.1304191569957
SNX16	0.829467106008457	0.0851789252308769	1.92070336215169e-12	13.727310082198
TNFRSF10A	-0.171542793035707	0.15023803362614	0.259852998746457	42.7052150869304
TRAPPC9	-0.201719702678705	0.149363701697943	0.183912179380842	42.2096031082535
TRIM35	0.372784857120771	0.141506138440397	0.0116695056819103	37.8853838132636
TSNARE1	0.551125983554822	0.12724816901417	8.73170605277176e-05	30.6354466110321
UBXN2B	0.844524687234698	0.0816655192746516	3.08677107539634e-13	12.61823431665
VPS28	0.76028710003135	0.0990611187337838	1.37506137744549e-09	18.5663951231404
VPS37A	0.104945381408166	0.151656471267252	0.492660950489101	43.5154045445282
WRN	0.558274821443931	0.126521367231338	6.74831330924913e-05	30.2864858446369
XKR6	-0.27283469520899	0.146712916085409	0.0697852695912031	40.7246940799696
XKR9	0.975824717218206	0.0333292668602544	4.94203641080955e-30	2.10170933570437
ZC3H3	0.326551645823569	0.144138501111106	0.0285721381594186	39.3080169948364
ZDHHC2	-0.19080861868821	0.149696753241445	0.209283777757305	42.3980511255091
ZNF34	0.923547651346351	0.0584807135158007	1.64698245748885e-19	6.47062837047605
