gene	effect	stderr	pval	mse
ACSBG1	0.32071685524141	0.144442850915369	0.0317143987655336	39.4741907456187
ADAL	0.540830640377866	0.128271352855783	0.000125272286312057	31.1300976108526
AP3B2	-0.00989386987828282	0.152491106209497	0.94856895954714	43.9956928989086
AP3S2	0.258978244351176	0.147295800233217	0.085826576598239	41.0489318339225
ARPP19	0.0509837802633273	0.152300243105523	0.739434880857953	43.8856287826027
BAHD1	-0.0697676305284528	0.152126972497231	0.648820716471603	43.7858290201396
BBS4	-0.0780807708894811	0.152032997735368	0.610176231237363	43.7317493015614
BNIP2	-0.0326834986569226	0.152417098237846	0.831221852227211	43.9529987122839
CALML4	0.00304910475913822	0.152497861438316	0.984140324225287	43.9995909302474
CERS3	-0.0292891300374536	0.152433145609816	0.84853388018153	43.9622544619126
CIB2	0.469948793997294	0.134609524095514	0.0011251572388047	34.2825177649015
CRABP1	0.236311978269115	0.14817938915512	0.118088502907233	41.5428925527676
CTSH	0.407197860611892	0.139283039778977	0.00550099857814925	36.7043557017763
DISP2	0.189887147944507	0.149723999648772	0.211533167843671	42.413486326002
EIF2AK4	-0.106373590219999	0.1516333291049	0.486759094938218	43.5021250093631
FURIN	0.0805349123763999	0.152003222723526	0.598959374308627	43.7146216270951
GPR176	0.0643626695239019	0.152182375807187	0.674453180707344	43.8177276579573
INO80	-0.0240971024513083	0.1524542882045	0.875148557673943	43.9744505047519
IQGAP1	0.3403977062316	0.143391592759962	0.0221374815233914	38.9016936700597
LACTB	0.199173177461841	0.149443155980114	0.189627003403768	42.2545219967092
LRRC57	-0.0667607337089068	0.152158348091155	0.66303344490548	43.8038921951245
LYSMD4	0.348419602561507	0.142942806952021	0.0190003758188075	38.6585663442388
MAN2C1	0.460282914957786	0.135384004946306	0.00146552920959855	34.6781440807104
MAP2K1	0.0153343011668994	0.152480639961178	0.920362775765175	43.9896538051398
MTHFS	0.00325129166317118	0.152497764307098	0.983088812333049	43.9995348805109
NDUFAF1	0.271602782975089	0.146766063522412	0.0711073758795225	40.7542048443282
NEDD4	-0.408508036945875	0.139193790271027	0.00533742226812549	36.6573320850276
NIPA1	0.135748881650285	0.151086933325302	0.373932397994756	43.1891786097507
NOP10	0.296501820048396	0.145641058508381	0.0479572245566947	40.1318135111515
NRG4	0.579981268886998	0.124229881412723	2.97297495190057e-05	29.19935602057
PDE8A	0.22817419772867	0.148475707471257	0.131674190556298	41.7092075615986
PGPEP1L	0.241351973106222	0.147990353635802	0.110223260365834	41.4369659034203
RPS27L	-0.188239110430602	0.149772388341117	0.215598094773064	42.440905641389
SCAPER	0.00172138158210332	0.152498344394021	0.991045983154405	43.9998696211997
SHC4	-0.0267478895859237	0.152444008051351	0.861541526006092	43.9685202177188
SNUPN	-0.245250273297428	0.14784123346595	0.104418553878787	41.3535013516916
SPATA5L1	0.626108945214719	0.118908562556914	4.22538605832036e-06	26.751453903773
SPG21	0.206490146410795	0.149212024847059	0.173539674379106	42.1239200551509
SPTBN5	0.260519858139164	0.147232564294467	0.0839113492344573	41.0136937546666
ST20	0.0888760335650153	0.151895087007964	0.561528762085287	43.652446228941
STRC	-0.101824242161644	0.1517059444274	0.505686224556817	43.5438002431611
TIPIN	0.600946012913252	0.121890523656659	1.27179384015875e-05	28.1100111408013
TRIM69	0.294485355384909	0.145736172543164	0.0495690338726971	40.1842485204082
TTC23	0.197199867039572	0.149504002625081	0.194141416335473	42.2889373473413
UBE2Q2	0.0934445562056028	0.151831310534095	0.541501587934975	43.6157970562837
USP8	-0.034065845093623	0.15241005873828	0.824193674308216	43.9489388007145
VPS39	0.117784856106597	0.151437048681296	0.440956724541802	43.3895760175657
WDR72	-0.0986413326243316	0.151754842648917	0.519147045865701	43.5718750499162
WDR73	0.0365490017563754	0.152396680247568	0.811603152311327	43.9412235007069
ZFYVE19	0.0485346979078166	0.152318850327505	0.751543031512035	43.8963528563559
ZSCAN29	-0.140074727406891	0.150995076982884	0.358753043605997	43.1366791126429
