gene	effect	stderr	pval	mse
ADAT2	0.467213648131241	0.134830764466086	0.00121347859851024	34.3953019079955
ADTRP	0.049329267955325	0.152312914088757	0.747608084720955	43.8929314262116
AHI1	-0.118165133981545	0.151430158981281	0.439472612118153	43.3856280488894
ALDH8A1	0.518619910336854	0.130387025731553	0.000262577429822811	32.1654690984965
APOM	0.204301117660527	0.149282084574625	0.178245709762441	42.163486346197
ARMC12	0.16425359118661	0.150427356939712	0.280951645913956	42.8129133424213
ARMC2	0.0773600794659843	0.15204156546928	0.613487214978788	43.7366783966207
BAK1	0.313526318432977	0.144809517839725	0.0359745382833285	39.674854896594
BEND6	0.318428306738112	0.144560554099585	0.0330224774263778	39.5385501925875
BTN3A1	-0.00511474146690515	0.152496575594013	0.973399144501375	43.998848934468
BTN3A2	0.50301694492044	0.131800938091988	0.000428711254848762	32.8668539374079
BTN3A3	0.182446566779429	0.149938999245228	0.230314965509828	42.5353830118976
C6orf201	0.0694631088608235	0.152130213236035	0.650254607069755	43.7876945663251
CD109	-0.0278758755110764	0.15243930821001	0.855763111231511	43.9658091648376
CDC5L	-0.0796455049998913	0.152014120636432	0.603014066394589	43.7208901154657
CENPQ	0.236806932503131	0.148161012095222	0.117297798021688	41.5325889756121
CEP57L1	0.00765813806888566	0.152494098469212	0.960180232499899	43.997419528538
CNPY3	0.12664599229714	0.151270648610523	0.407101128940481	43.2942748759432
COL9A1	0.220406741621192	0.148748333447606	0.145700464035692	41.8625182029089
DDR1	0.284042868571782	0.146217395396695	0.0586306858709835	40.4500645477946
DNAH8	0.213473523802266	0.148983302844331	0.159126096054827	41.9948784039595
DOPEY1	0.18952343113086	0.14973471650489	0.212425655254507	42.419558238305
EHMT2	0.0235216420690999	0.152456378233432	0.878107362363381	43.9756562235924
ERVFRD-1	-0.219692126491897	0.148772916511652	0.147044263634046	41.8763562605286
ETV7	0.207283004194604	0.149186457095628	0.171857460409898	42.1094852715706
EYA4	0.161821196542399	0.150488653698047	0.288234949515417	42.8478116153818
FBXO5	0.0334669239945478	0.152413144537695	0.827237096139481	43.9507184599271
FRS3	0.115606883172709	0.151476074445353	0.449509880405723	43.411942136776
GCLC	0.228247371096665	0.148473091884226	0.131547039302041	41.7077380538483
GLO1	0.450518695532851	0.136145690173857	0.00189936944972763	35.0694478189166
GTF2H5	0.29382524015191	0.14576715490009	0.0501061016701144	40.2013360429856
HDAC2	-0.0408330179287051	0.152371384166178	0.789993387988079	43.9266372444607
HDDC2	0.199406230893808	0.149435928175872	0.189098807292223	42.2504348235519
HFE	0.0712776040781563	0.152110692800057	0.641729376136258	43.7764581389026
HIST1H3E	0.314397659666455	0.144765577271338	0.0354344994804403	39.6507809102353
HLA-A	0.403549105069302	0.139529785083793	0.00597975178624283	36.8345172711017
HLA-C	-0.00559121765838657	0.15249618663056	0.970922090523125	43.9986244845443
HLA-DOA	0.247781650269939	0.147743040113846	0.10077656974303	41.2985871667382
HLA-DOB	-0.0673070142884542	0.152152751110221	0.660442436525898	43.8006696964133
HLA-DQA1	0.0608241121722482	0.152216219178162	0.69143631653816	43.8372188046521
HLA-DQA2	0.547329144243557	0.127628713677296	9.98860984895749e-05	30.8189555459111
HLA-DQB1	0.262866422081765	0.147135536641682	0.0810603417223546	40.959654742245
HLA-DQB2	0.166790157684022	0.150362433712969	0.273485926051548	42.7759659051885
HLA-DRB1	0.082653927062792	0.151976767528454	0.589347467524828	43.6994064470083
HLA-DRB5	0.51098715280614	0.131085994290902	0.000334723807851236	32.5112537053513
HSD17B8	0.080752690057119	0.152000535727983	0.597968374469885	43.7130761341357
ITPR3	0.168414891291101	0.150320311056355	0.268773327414269	42.7520026732219
KCNK17	0.325015002746027	0.144219249109545	0.0293734591718641	39.35207091156
L3MBTL3	0.00696815335989665	0.152494867991326	0.96376542514448	43.9978635729051
LEMD2	0.111450429218749	0.151548503389828	0.46608173749231	43.4534672803861
LGSN	0.591096424422847	0.123005484566181	1.90931398188102e-05	28.6266207495191
LMBRD1	0.173745316882879	0.150179161597637	0.253691701479943	42.6717528538958
LYRM2	-0.233689897717612	0.148276064943044	0.122344784805533	41.5971173950082
MAK	-0.0671072748252774	0.152154802877639	0.66138934732869	43.8018510012831
MANEA	0.130643304362554	0.151191571610881	0.392332495373963	43.2490223891103
MARCKS	-0.0141025423680718	0.152483404990987	0.926741667256189	43.9912492051453
MDGA1	0.539723875051282	0.128379718268822	0.000130138259638141	31.1827181027836
MICA	0.253548915720142	0.147515308416255	0.092844081226698	41.1713696828342
