gene	effect	stderr	pval	mse
ABCA10	0.0360039013947463	0.152399697787373	0.814363106457661	43.9429636397117
ABR	-0.109210533669451	0.151586421688631	0.475146059378213	43.4752146107679
ACACA	0.058137121608085	0.152240635339685	0.704433724874322	43.8512833040096
ALDH3A1	0.0561786282755246	0.152257734498241	0.713960263135153	43.8611343159035
ALOX15	0.110731094362168	0.151560765673902	0.468982572719185	43.4604994886197
ALOX15B	0.126645728259618	0.151270653751356	0.40710211490269	43.294277818598
ARL16	0.974357119239686	0.0343132641608271	1.72937407707038e-29	2.22764098422536
ARL17A	-0.0560192174867609	0.152259100409441	0.7147375913127	43.8619212799755
ATAD5	0.579028068256231	0.124333244648878	3.08572993926817e-05	29.2479658315441
C17orf75	-0.535856190122599	0.128755956602538	0.00014852174725886	31.3657583143209
C17orf97	0.988430774306299	0.0231298681383804	7.35403026567885e-37	1.01220259378705
C1QTNF1	0.0689334413322454	0.152135816056307	0.652751609816221	43.7909199493081
CARD14	-0.152765872668462	0.15070860441693	0.316419418221008	42.9731538785051
CASC3	0.165535510502712	0.15039467416679	0.277162136907275	42.7943117695547
CCDC137	0.237852396418196	0.148122061349959	0.115640821057386	41.5107544507974
CCDC40	0.942147087766056	0.0511174809706945	4.95914360862823e-22	4.94379006061339
CENPV	0.871028368948425	0.074912286769268	7.32794563567832e-15	10.61762154143
CHD3	-0.180924541494177	0.149981883424192	0.234293525984707	42.5597176525454
CHRNE	0.690079352909974	0.11036835646601	1.56896061414477e-07	23.0467814142435
COL1A1	-0.0687248392070721	0.152138010821261	0.65373605226027	43.7921834449423
COX10	-0.0412608271358612	0.15236870399409	0.787843644620936	43.9250919423388
CRLF3	0.179398602018396	0.150024505098632	0.238329209326507	42.5839102301292
CTNS	0.106763135042828	0.151626962150752	0.48515578220071	43.4984718518164
CWC25	0.0655778631528736	0.152170310329188	0.668657110354591	43.8107799300293
CYGB	0.282866596373923	0.146270416078929	0.0597295801592021	40.4794055008566
DBF4B	0.818402014005725	0.0876327091252838	6.59620645430788e-12	14.5295983127404
DCAKD	0.768374937686159	0.0975990796677671	7.18422006118785e-10	18.0223980259748
DHX58	0.731315327643824	0.104010050001129	1.15970392112192e-08	20.4678272283411
DPH1	0.0660854326777446	0.152165203643002	0.666241777191529	43.807839485863
DUSP14	0.278341644645201	0.146472152195388	0.0641113565188527	40.591140869673
EFNB3	0.280896433928043	0.146358685983928	0.0616069973996198	40.5282765098864
ELAC2	0.962952320039164	0.0411245497130063	4.2096308751218e-26	3.19980449057252
ENGASE	0.553561747527279	0.127002050127615	8.00308368640671e-05	30.51705323368
EPN3	-0.0103338059799664	0.152490427641165	0.946285316230381	43.9953013479746
FBF1	0.61398283588806	0.120370076366726	7.27185929761323e-06	27.4131033983337
FBXL20	-0.333464231738366	0.143769971809876	0.0251885332274025	39.1072706706502
FLCN	0.921236162020621	0.0593225189184169	3.05224273554204e-19	6.65825308656266
FLII	-0.228569467056676	0.148461568022684	0.130988433627764	41.7012639440948
FTSJ3	0.753824624760851	0.100203100159088	2.26888894796827e-09	18.9969311445832
GIT1	0.0782748006976247	0.152030677410365	0.60928613341068	43.7304144453329
GJC1	-0.322217309220785	0.144365170511137	0.0308802609881929	39.4317442480947
GLTPD2	-0.011622527827597	0.15248826999088	0.939598268032859	43.9940563412635
GP1BA	0.250211444317266	0.147647776437054	0.0973733390012716	41.2453462578374
GRB2	0.108932250814629	0.151591078212994	0.476278682233936	43.4778856482282
HAP1	0.0427348893874089	0.152359254855786	0.780448500380067	43.919644086078
HEXIM2	-0.131121938880452	0.151181935455283	0.390585383259972	43.2435096343462
HSPB9	-0.0864559644527192	0.151927565835534	0.572275761559671	43.6711161132642
KCNAB3	0.187284037502805	0.149800230485171	0.217978488711761	42.4566863290525
KCNH4	0.10154108079421	0.151710358134754	0.506876514034175	43.5463339920903
KCNJ12	-0.119846759361181	0.151399422003645	0.432942991020973	43.3680171879074
KCTD11	-0.0980538761338469	0.151763696165586	0.521650810668033	43.5769592445056
KIAA0753	0.300937995009933	0.145429302184737	0.0445606034286574	40.0151982190137
KIF1C	-0.166567348234217	0.150368177492371	0.274136414978846	42.7792340140977
LGALS3BP	0.136435056146269	0.151072558837872	0.371499384319544	43.180960919992
LRRC37A2	0.792955825668963	0.092914196294047	8.41400929351093e-11	16.3337265756568
LRRC46	0.694811075837272	0.109675798022855	1.18943308025311e-07	22.7584530313295
MAP2K3	-0.156792547449839	0.15061240081933	0.303678149136293	42.9183082708244
MED24	0.24974039909618	0.147666321919677	0.0980260755371826	41.2557082546084
MKS1	0.689325065597446	0.110477920969934	1.63899084671472e-07	23.0925619733194
MLX	0.0287230186811692	0.152435650792418	0.851428272798781	43.963699480705
MRPL10	-0.0525563588388934	0.152287811140585	0.731692637159959	43.8784644824063
MRPL38	0.110184593645049	0.151570027972588	0.471192849626507	43.4658116342241
MXRA7	0.700818557954599	0.108783265302698	8.30452678270802e-08	22.3895473483632
MYCBPAP	0.286517627616082	0.14610506327005	0.0563715945946916	40.3879365588711
MYO18A	0.898482362358939	0.0669483390783261	5.66603522444776e-17	8.48009555931562
NME1-NME2	-0.480765217175559	0.133718274303307	0.000829357900104295	33.830051461982
NMT1	0.895772397829671	0.0677875977005469	9.70888272376188e-17	8.69403969660519
NOG	-0.0854996569620593	0.151940151058587	0.576548332469616	43.6783515810123
NOS2	0.307157451591058	0.145126592688581	0.0401307296691681	39.8487891970118
NPLOC4	0.560110287334357	0.126332568304734	6.31028259299689e-05	30.1961645049778
NTN1	-0.0172479558643042	0.152475885094378	0.910462501003137	43.9869103528141
NUP85	0.975875881499496	0.0332944104211598	4.72436733435468e-30	2.09731561193367
PLXDC1	0.079998277495313	0.152009812687987	0.601404396935437	43.7184121263024
PRCD	0.332951592947735	0.143797599743332	0.0254274091772686	39.1223024171569
PROCA1	0.511935367521003	0.130999927168552	0.000324880605895604	32.46857589717
PRPSAP1	0.834066731111896	0.0841279048432189	1.1203316210145e-12	13.3906382743019
PRPSAP2	0.131589104295004	0.151172495624288	0.388884540971322	43.2381095357569
RASL10B	0.110018020379366	0.151572841893954	0.471867641878806	43.4674255484394
RHOT1	-0.0919140752565664	0.151853035038681	0.54817232397771	43.6282793218681
RND2	0.985785820470845	0.0256208110171646	5.99354770257971e-35	1.24195791097938
RNF167	0.00985677093683346	0.152491162082198	0.948761553559885	43.9957251389348
RPA1	0.356563004932916	0.142475034411436	0.0162078202309242	38.4059642345812
RPH3AL	0.216573862566318	0.1488792051368	0.153015101280254	41.9362135303366
SARM1	0.152310672802284	0.150719318598676	0.317880748514301	42.9792641938227
SCIMP	0.310207947519189	0.144975621791593	0.0380935218431908	39.765925289021
SCRN2	0.598577280150714	0.122161277281912	1.40406593134952e-05	28.2350305462445
SLC38A10	0.858509738107436	0.0782008489775336	4.71216043516366e-14	11.5702853012869
SLC39A11	0.0764873103519262	0.152051834135839	0.61750707064965	43.7425864196256
SLC43A2	-0.0420106950719093	0.152363938654511	0.784079322240811	43.9223444659813
SLFN12	0.506456078338834	0.131494295633074	0.000385576475925882	32.7140985914005
SLFN5	0.809444118227898	0.0895466903633481	1.68752939059919e-11	15.1712096565155
SMTNL2	0.0147670619578829	0.152481942040356	0.923299739498137	43.9904050907698
SPAG7	0.608600663764335	0.121004058366076	9.18712328162054e-06	27.7026302108868
SPATA20	0.779373851802452	0.0955493783371657	2.84621566935108e-10	17.2733615615708
SRR	0.987042959226521	0.0244693432503037	8.28746317432728e-36	1.13283265221943
ST6GALNAC2	-0.0445715650201886	0.152347016333935	0.771260990019289	43.9125885260326
SUPT6H	0.318946041671533	0.144534008430788	0.0327227207374556	39.5240305900907
SYNGR2	0.0386822178210893	0.152384434749934	0.800824236763517	43.9341621850754
SYNRG	-0.0775349257084609	0.152039494203207	0.612683238038084	43.7354867529969
TADA2A	0.754778050643387	0.10003605097454	2.10933458210792e-09	18.9336441477466
TMEM106A	0.139078305443778	0.151016495707241	0.362215907856936	43.148917898015
TMEM98	0.520342951881113	0.130227280072424	0.000248377048953407	32.0867013468166
TMEM99	0.843914645883146	0.0818120464297374	3.33638513295345e-13	12.6635551004127
TOB1	-0.0179156636526379	0.152474094558821	0.907011197665791	43.985877275819
TP53I13	0.375087371437675	0.14136456776125	0.0111232792235624	37.8096164066709
TRPV2	0.605893454689276	0.121319597293887	1.03169236151082e-05	27.8472973488465
TSR1	0.0503733503836855	0.152304966827279	0.742447122780557	43.8883511251294
UBE2Z	0.143565565147901	0.150918808335442	0.346780519846858	43.0931128541656
USP36	0.191263493078068	0.149683252874394	0.20817957294901	42.3904041534853
USP43	0.0383902577037823	0.152386151793567	0.802297369265113	43.9351522769912
VEZF1	-0.0227093362977965	0.15245924244104	0.882286726522318	43.9773085859762
VPS53	-0.332620132961907	0.143815437857839	0.025582864701731	39.1320092745298
WSB1	-0.152341425396176	0.150718595796261	0.317781889164524	42.9788519647635
ZBTB4	0.22984912300513	0.148415615414703	0.128786665904795	41.675452748766
ZNF385C	0.051841814972622	0.152293506879586	0.735207322851817	43.8817467536952
