gene	effect	stderr	pval	mse
APTX	-0.086672561876482	0.151924695775439	0.571310071334675	43.6694661487818
ARPC5L	0.186276768377402	0.149829435239718	0.220508651900365	42.4732424847664
C9orf72	0.16387345978463	0.150436998261747	0.282081851412038	42.8184015238415
C9orf78	0.277694073059932	0.14650073432528	0.0647588528918226	40.6069840786449
CD274	0.154084988797756	0.150677371044289	0.312208714469553	42.9553439139966
CDC26	0.321864694794631	0.144383462159719	0.0310746363608859	39.4417372027694
CENPP	0.383930086333044	0.140811410148823	0.00922419319467167	37.5142983075653
DMRTA1	0.141094074596552	0.150973004064083	0.355231362406907	43.1240683330047
DNAJA1	0.140319472929446	0.150989792163577	0.357905561638226	43.1336596027393
DNLZ	0.511960689424102	0.130997625798155	0.000324621363481413	32.4674351093135
ENDOG	0.522308756522217	0.130044139452924	0.000233026683560673	31.9965167658495
EXOSC3	-0.147982955858169	0.150819547556048	0.331986600185457	43.0364459701211
FBXW5	-0.09611443061113	0.151792546330801	0.529959132568592	43.5935287140451
FRMPD1	-0.0059586968499808	0.152495862996257	0.969011862206341	43.9984377330014
GALT	0.234328713215385	0.148252617072694	0.121297330882073	41.5839623831642
GKAP1	0.249249137364819	0.147685623642807	0.0987104128047001	41.2664941710073
GLDC	0.692045868425224	0.110081631021116	1.39927091771458e-07	22.9271907038054
GNG10	0.29824473892986	0.145558273769669	0.0465985337840431	40.086203330829
GRHPR	0.32655369287904	0.144138393257528	0.0285710829081064	39.3079581693507
GTF3C4	0.0611953482824405	0.152212758789595	0.689647362935674	43.835225691338
HSD17B3	-0.0936488687263282	0.151828383027365	0.540614041163824	43.6141151329963
KLHL9	0.0855073399102429	0.151940050511169	0.576513949007172	43.6782937721449
LCNL1	0.230698366601342	0.148384969436235	0.127340851145747	41.6582436004888
NFX1	0.293089287937084	0.145801606946877	0.0507104064079731	40.2203414490475
NUDT2	0.249867913255951	0.147661305249635	0.097849044807729	41.2529051407051
PHYHD1	0.281816182675561	0.146317561550861	0.0607247656117905	40.5055041240157
PRPF4	0.00130228452236051	0.152498441017958	0.993225918852391	43.999925378421
PSMD5	-0.0611875799366845	0.152212831416874	0.689684780803607	43.8352675227056
RFK	-0.183705221360527	0.149903254975356	0.227060047638754	42.5151052323747
RFX3	-0.0201924799227453	0.152467477565619	0.895255704873589	43.9820596052011
RPL12	0.10763299663897	0.15161265962624	0.481585533793188	43.4902660735187
SARDH	0.480559680435196	0.133735455070042	0.00083425690764049	33.838745315761
SETX	0.0978552582244783	0.151766677443617	0.522498682014237	43.5786713312641
SH3GLB2	-0.00837757551391835	0.152493218776298	0.956442830234142	43.9969119140544
SLC1A1	0.435380198880511	0.137286331441005	0.00279787117535486	35.6595396266017
SLC2A8	-0.138622115524884	0.151026249765767	0.363808021164446	43.1544919998458
SLC44A1	-0.0610407865941749	0.152214202067271	0.690391979258266	43.8360569843664
SLC46A2	0.0397002650018577	0.152378345601807	0.795692887590679	43.9306511141864
SNAPC3	-0.175814182776365	0.150123156661199	0.247994358411398	42.6399324179259
STX17	-0.068215414965851	0.15214334253645	0.656142586282405	43.7952529150856
STXBP1	0.0544004545192748	0.15227275028009	0.722647146671183	43.8697859841162
SURF1	0.345363758171645	0.143115165411405	0.020148084312654	38.7518504798285
UBAP2	-0.086999516776009	0.151920349700231	0.569853775443963	43.6669676995526
WNK2	-0.161564753484305	0.150495061375476	0.289009905623547	42.8514605389885
ZDHHC21	-0.0575236820222413	0.152246054365691	0.707412901719308	43.8544051442906
ZNF79	0.313800046282753	0.14479572868499	0.0358041632725778	39.6672993619295
