gene	spearmans_rho	effect	stderr	pval	mse
ACOX2	0.175433973546208	0.0541532434367089	0.152274799502015	0.723857607107793	43.8709667539125
ALCAM	0.201215570818946	0.24587124074635	0.147817245191947	0.103515950026228	41.3400826508494
ALG1L	0.413709063561401	0.281716110900274	0.146322043107154	0.0608202630835257	40.5079854458059
AMT	-0.037880035594844	-0.116307373142934	0.151463603345597	0.446749121625005	43.404794177914
ANAPC13	0.203557312252964	0.201395072170191	0.149373889012551	0.184633781076922	42.2153610958448
C3orf18	0.166540399971766	0.0249511812610757	0.152451093076823	0.870760313639684	43.9726072963618
C3orf38	0.116009888058437	0.279533716786387	0.146419348478361	0.0629329110799902	40.5618796519019
CCDC13	0.331752305665349	0.28804506217334	0.14603520140766	0.0550125154959893	40.3493218549325
CCDC36	0.507609198018366	0.44414083364143	0.136632159370477	0.00224083201579172	35.320512475261
CCDC50	-0.171014492753623	-0.211336887830773	0.149054127817989	0.163440005012195	42.0348156730481
CCDC66	-0.00632411067193676	0.055610500305111	0.15226258471346	0.716731904794285	43.8639287792559
CDC25A	0.562217203779604	0.565622283359849	0.125760147546254	5.14612299088548e-05	29.9231430329388
CEP19	0.0922266139657444	0.123534241256575	0.151330478588094	0.418816055703502	43.3285288144351
CEP63	0.192694094112902	-0.0901668544458816	0.151877393816666	0.555835285882511	43.6422772878107
CHST2	0.323978919631093	0.328659523418294	0.144027041846109	0.0275025452641823	39.2472483773242
CIDEC	0.113768760015184	0.126602851819312	0.151271488414829	0.407262241241598	43.2947555880936
CLDN16	0.273254281949934	0.19085480113845	0.149695384098913	0.209171483884328	42.3972755748257
COL7A1	0.0216796820180258	0.155242250271007	0.150649743454948	0.308544133092934	42.9395931241549
DCBLD2	0.253064449232207	0.152592590695693	0.150712686867768	0.316975204069867	42.9754820556502
DNAJB11	0.167061923583663	0.385544330409999	0.140708801173361	0.00890948638741393	37.459645048703
EAF2	-0.0780025036280006	0.0942030837399982	0.151820409435797	0.538210033809527	43.6095342766105
EFHB	0.814361001317523	0.865754489163467	0.0763207985449704	1.64184833523369e-14	11.0206432377054
EHHADH	0.09456911346158	0.147721591035697	0.150825506104477	0.332850801433698	43.0398465878428
EIF2A	0.0738297125592985	-0.0227268493818278	0.152459181751705	0.88219658683815	43.9772735739557
