gene	spearmans_rho	effect	stderr	pval	mse
APOBEC3C	0.392490118577075	0.283844695001113	0.146226344866501	0.0588146802267099	40.4550163212679
APOBEC3F	0.393148880105402	0.0771164761967777	0.152044443403052	0.614608097914947	43.7383341603556
APOBEC3G	0.283540301217754	0.912687917582053	0.0623196495757934	2.5638399404703e-18	7.3480336643884
APOL3	0.131357048748353	0.298661841844953	0.145538383351288	0.0462780595632931	40.0752485859343
APOL4	0.646508563899868	0.914978251065706	0.0615336550146265	1.48194032244492e-18	7.16385120337656
BCR	0.396389868129002	0.727601169536667	0.10461407905703	1.49460568435549e-08	20.7062476759105
BID	0.0798418972332016	0.0827272940144585	0.151975839177172	0.589015905859254	43.698872572302
C22orf34	0.602108036890646	0.445291875070512	0.136545004591824	0.00217546641892147	35.2754664238323
CERK	0.143252724065454	0.383383152085431	0.14084606133277	0.00933296915222657	37.5327637826697
CRELD2	0.140184453227931	0.159618087952106	0.15054336206034	0.294936736734571	42.8789709039346
CRYBB2	0.50566534914361	0.389847154318725	0.140432819018321	0.00811541427309459	37.312844635862
CYB5R3	0.290382081686429	0.069663836365944	0.152128078681486	0.649309307728093	43.7864657957223
CYP2D6	0.235046113306983	0.329855749960385	0.143963430774695	0.0269105095510137	39.2125881055952
DDTL	0.373122529644269	0.620235185979364	0.119622304258527	5.51205314171369e-06	27.0735658192183
DGCR6	-0.00342555994729908	0.389737084764946	0.140439923824018	0.00813493894668565	37.3166202093925
DGCR6L	0.0818181818181818	0.76915862265309	0.09745541773793	6.7368889283198e-10	17.9693805807297
FAM118A	0.293939393939394	0.880405723656931	0.0723180574690424	1.5937563985037e-15	9.8949735170931
FOXRED2	0.213833992094862	0.227354472975146	0.148504948129777	0.133104888665155	41.7256375192005
GSTT2	0.203584136699579	0.824448277758943	0.0863046304640844	3.39716034533792e-12	14.0925416412138
KIAA1671	-0.0743083003952569	-0.00140469509963342	0.152498419879856	0.992693224557655	43.9999131805938
L3MBTL2	-0.052820895649812	0.0121984549758122	0.152487223841197	0.936611140379982	43.9934526986329
LZTR1	0.0361001317523057	0.567285755041399	0.125585778350442	4.835488008518e-05	29.8402223735928
MAPK1	0.122965410299141	0.140499824568036	0.150985891786351	0.357281835211236	43.1314311690395
MAPK12	0.370750988142292	0.385743442758493	0.140696109627777	0.00887131656519007	37.4528878402283
MICAL3	-0.0106719367588933	0.028145770818487	0.152438154869826	0.85438159271493	43.9651438857415
MN1	0.0826086956521739	0.278239560530866	0.146476662714227	0.06421308506583	40.593640866046
MTMR3	-0.120421607378129	0.668549172395249	0.113408297560508	5.19519885273971e-07	24.3338481799436
NAGA	0.347542498734719	0.175143207380968	0.150141395133891	0.249832578170958	42.6502937039655
NDUFA6	0.240276914432942	0.604239224685493	0.121511312455612	1.1068833330111e-05	27.9353782114649
NEFH	-0.072068511198946	0.38115334944792	0.140986732363132	0.00978793807672228	37.6077734650038
PKDREJ	0.351251646903821	0.744438735640745	0.101821888367099	4.57230353517929e-09	19.6156826306148
PPP6R2	0.0984913369289366	0.102893705552201	0.151689162385002	0.501203494948912	43.5341669557404
RABL2B	0.0589746989383502	0.0493872877431141	0.152312476836988	0.747321000523322	43.8926794156127
RIBC2	0.284321475625823	0.6751276847607	0.112498331695088	3.64146798859646e-07	23.9449148078649
SAMM50	0.255204216073781	0.343269872506862	0.143232271489445	0.0209677364212366	38.8152949636814
SCO2	0.198155467720685	0.298830364098744	0.145530338361282	0.0461490869354876	40.0708181936749
SEC14L4	-0.0447540156751893	0.480651715378533	0.133727763072462	0.000832060046375799	33.8348528541617
SEC14L6	0.100395256916996	0.853486420556224	0.0794693051649392	9.46458308625608e-14	11.9486809167495
SERHL2	0.35467720685112	0.380046636728273	0.141056194798264	0.0100207425918677	37.6448403721072
SLC16A8	-0.201844532279315	0.202653955378647	0.149334288214386	0.181846731275359	42.1929804722531
SLC25A1	-0.0396574440052701	0.6122393880402	0.120576419050246	7.84766482309335e-06	27.5071689962151
SLC25A17	0.0458498023715415	0.646448215478648	0.116349983730371	1.61101470516835e-06	25.6126070069968
SLC2A11	0.332674571805007	0.822321711814471	0.0867751709047405	4.30236219949773e-12	14.2466281002548
TBX1	0.388932806324111	0.883660443873181	0.0713889151602964	9.10797009148721e-16	9.64234567708949
TFIP11	0.132224185173782	-0.560490400461418	0.126293356450378	6.22287808803447e-05	30.1774224835864
THOC5	0.0730710958467203	0.921936312346425	0.0590690246566293	2.5370871180706e-19	6.60147118299133
TMEM184B	-0.0424242424242424	-0.00244082330432203	0.152498116067784	0.987303962107378	43.9997378647903
TOP3B	-0.0700922266139657	0.224344319712159	0.148611372863875	0.13845827635296	41.7854635533671
TST	-0.203293807641634	0.0732935258996821	0.152088412097853	0.63231094239611	43.7636345986925
TTC38	0.338998682476943	0.85313951915569	0.0795558836575284	9.9220602678358e-14	11.9747302776111
TTLL12	0.108827404479578	0.0340132229925022	0.152410332056961	0.824460972420621	43.9490964291131
UPK3A	0.440184453227931	0.798473327928468	0.0918087426280838	4.99661108020058e-11	15.9473751618209
XPNPEP3	0.103162055335968	0.610978275557458	0.120725091012293	8.29003883307783e-06	27.5750440590607
