gene	effect	stderr	pval	mse
ABCC5	0.0634924292022167	0.152190877047886	0.67861544262434	43.8226233030961
ABHD14A	0.0135770227196624	0.152484514231207	0.929464574557195	43.9918892359791
ABHD14B	-0.280360520870954	0.146382580798826	0.0621257503244127	40.5415110468266
ABHD6	-0.120770348946235	0.151382353032514	0.429379934342449	43.3582390038778
ACAD9	-0.100661788997812	0.151723984723466	0.510581713109799	43.5541569863734
ACOX2	0.144831988145247	0.150890665423206	0.342498457754253	43.0770425892354
ACPP	-0.144027104437634	0.150908581073329	0.345216159667205	43.0872725002417
ACTR8	0.461802917310738	0.135263572638265	0.0014065815894386	34.6164748847849
ADAMTS9	0.134231779290454	0.151118452648562	0.379345335228328	43.2072004948548
ADAMTS9-AS2	0.301618944603274	0.14539649177307	0.0440569982443823	39.9971445392819
ADPRH	-0.07604033084573	0.152057047746613	0.619570094716808	43.7455861957344
AGTR1	0.0730553171639099	0.152091077413172	0.633420903702168	43.7651685078995
ALCAM	0.23931010828251	0.148067447867503	0.113360169740573	41.4801495712478
ALG1L	0.296058267400185	0.145662041335894	0.0483080721968571	40.143378101376
ALG1L2	-0.0736036025428115	0.15208492958478	0.630867300793955	43.7616304264797
ALS2CL	0.0840685378805062	0.151958721517011	0.582969219219958	43.6890291612999
AMIGO3	0.00827128057367119	0.152493353718508	0.956994965090966	43.9969897803776
AMT	-0.0946057303228483	0.151814586714532	0.536466733422029	43.6061892547635
ANAPC13	0.230000385156592	0.148410165672927	0.128528249661468	41.672392204424
ANKRD28	0.186027635092805	0.149836633439578	0.221137571852174	42.4773236351982
AP2M1	0.187911493890742	0.149781955511441	0.216412592106865	42.446327900405
APEH	-0.103182891978733	0.151684594027158	0.499994847897391	43.5315447953278
APOD	0.157607862417212	0.150592609357573	0.301138931744984	42.9070295149882
APPL1	-0.0339365254702029	0.152410729665553	0.824850598697294	43.9493257385164
ARHGEF26	0.307930060318886	0.145088511714202	0.0396065184840932	39.8278794298883
ARHGEF3	-0.0694040497730495	0.152130840097343	0.650532841421308	43.7880554265044
ARIH2	-0.194122926651147	0.149597622272206	0.201331577662229	42.3419167313293
ARL6IP5	0.184587998409932	0.149878033424935	0.224796125054207	42.5007999170927
ASB14	0.532767438413937	0.129053698627503	0.000164861986319746	31.5109896888975
ASTE1	0.01676236876466	0.152477144531558	0.912973471462658	43.9876370117095
ATP11B	0.294385585252397	0.145740860114364	0.04964990650647	40.1868335966066
ATP1B3	0.0565943068707541	0.152254154442102	0.711934655211969	43.859071714912
ATP2B2	0.230792461698709	0.14838156655582	0.127181409372186	41.6563329434142
ATP6V1A	-0.000511493230728492	0.152498550383859	0.997339344396705	43.9999884884857
ATRIP	-0.104606526671911	0.151661915516337	0.49406662599146	43.5185288814161
AZI2	-0.0231266504873265	0.152457783560918	0.880139216674038	43.9764669536384
B4GALT4	0.039542330944203	0.152379300619509	0.796488383471135	43.931201778794
BBX	0.16059490833624	0.150519200306301	0.291952955802172	42.8652081183249
BCL6	-0.0686078765700518	0.152139238495726	0.654288280972589	43.7928902079921
BOC	-0.0291062368861489	0.152433960308118	0.849468755834993	43.9627243868704
BRK1	-0.0296419920618114	0.152431559351075	0.846730774279463	43.9613395014907
BTD	0.238659524473921	0.148091865845894	0.114373775398071	41.4938317806268
BTLA	-0.0798129095064072	0.152012078733369	0.602249981373887	43.7197155769494
C3orf18	0.0559880388644467	0.152259367108197	0.714889659737105	43.862074938181
C3orf20	0.404512521878594	0.139464892610209	0.00584995069898857	36.8002632643105
C3orf33	0.232423426175624	0.148322350945091	0.124441531501148	41.6230914424505
C3orf36	0.136085632735634	0.151079888043483	0.372737171730868	43.1851508247695
C3orf38	0.279539705264826	0.146419082596438	0.0629270349623279	40.56173233994
C3orf67	0.267447501547572	0.146943418466442	0.0757134746098903	40.8527606923023
C3orf80	0.173612018992902	0.150182746575182	0.254061772799293	42.6737901418932
CACNA2D2	0.113541092542353	0.151512407988647	0.457705626464079	43.4327704933887
CACNA2D3	0.0741894409474702	0.152078309605183	0.628143488455017	43.7578207814837
CADM2	0.0725918599342428	0.152096238036691	0.63558271701868	43.7681385623366
CADPS	-0.0163953128045013	0.152478072668189	0.914872075164825	43.9881725235939
CAMK1	0.118592553328403	0.15142238830926	0.437807827461281	43.3811754769822
CAMK2N2	0.117917277075584	0.151434652094718	0.440439610403824	43.3882026937515
CAND2	-0.288748141327704	0.146002907814289	0.0543958491346231	40.331478478711
CAPN7	0.402391030979581	0.13960754445756	0.00613908494019898	36.8755841602363
CAV3	-0.0876407525834789	0.151911778137502	0.567002605874477	43.6620403334105
CBLB	-0.108778402915545	0.15159364739859	0.476905461630315	43.4793593986023
CCDC13	0.297236161657012	0.145606243812855	0.0473809064978313	40.1126292249499
CCDC36	0.42329246254672	0.138162651968119	0.00376521842909301	36.1162336106499
CCDC50	-0.245669615413689	0.147825041153896	0.103808363213934	41.3444433627496
CCDC51	0.111088989485229	0.15155467479268	0.467538099378197	43.4570064022666
CCDC58	0.0723065524862124	0.152099398533095	0.636915036864701	43.7699575485726
CCDC66	0.00404578538045013	0.152497322250273	0.978957186050643	43.9992797913088
CCDC71	0.197435488316955	0.149496770436692	0.193598413009886	42.284846029934
CCDC80	-0.162287369401817	0.150476978825909	0.286829666758565	42.8411636282361
CCK	-0.1038415383651	0.151674140834574	0.497247631556292	43.5255451360386
CCR2	0.35568765383968	0.142525908938497	0.0164902489241436	38.4333968878651
CCR5	0.0431482176902171	0.152356545665793	0.778378299802486	43.9180821776469
CD200	-0.113840264709502	0.151507187190857	0.456513715856037	43.4297773417583
CD47	0.0913396705414571	0.151861095082513	0.55068598406157	43.6329108417566
CD80	-0.0215131792307769	0.152463276792211	0.888446757407423	43.9796360572529
CDC25A	0.565627239155845	0.125759629186548	5.14517108463231e-05	29.9228963582972
CDCP1	-0.149346146474576	0.150788295188613	0.327501918154583	43.0186120554606
CDV3	-0.129183316993764	0.151220743517585	0.397689905972076	43.2657135068615
CEP19	0.136851650606774	0.151063795681578	0.370026870759593	43.1759515319529
CEP63	0.270806611147926	0.146800274012685	0.0719723219362231	40.7732062917773
CEP70	0.106101519344905	0.151637762032579	0.487880536954564	43.5046685740789
CGGBP1	0.210727396953352	0.149074194433141	0.164686022379173	42.0461344236236
CHCHD6	-0.0977950407635006	0.151767580108998	0.522755876569709	43.5791897200909
CHDH	0.0720553515653859	0.1521021708567	0.638089025407286	43.7715531576747
CHMP2B	0.216177511605205	0.14889260086542	0.153786590837024	41.943760472952
CHRD	-0.217420067723534	0.14885051922409	0.151377489268256	41.9200546226481
CHST2	0.224581942397604	0.148603025975397	0.138029949981457	41.7807698505524
CLASP2	-0.116516922599618	0.151459857813948	0.445925061280959	43.4026474969082
CLCN2	0.180249001597356	0.150000798247733	0.236074340856094	42.5704530866189
CLDN1	0.360590616122829	0.142239104913552	0.0149605680856829	38.278873932823
CLDN11	-0.449500063712417	0.136223968515818	0.00195060369238469	35.1097864797914
CLDN16	0.190854801137858	0.14969538409893	0.209171483885769	42.3972755748357
CLDN18	0.101248759791894	0.151714901587599	0.508106794894616	43.5489423001865
CLEC3B	0.112531255273715	0.151529927705336	0.461741261657165	43.442815529807
CMC1	0.0598881053213367	0.152224850127378	0.695954213103903	43.8421902530049
CMTM6	-0.0741861138947388	0.152078347349907	0.628158943601357	43.7578425022287
CMTM7	0.070004994690022	0.152124436573335	0.647703917940229	43.7843692316118
CMTM8	0.108077499787264	0.151605305641321	0.47976645977702	43.4860471777483
CNTN3	0.0319829468451799	0.152420554305109	0.834788637989216	43.9549920088883
CNTN4	-0.00419153370286754	0.152497230706477	0.978199303215549	43.9992269659896
COL6A4P2	0.427803651098423	0.137839140836959	0.00337445836494143	35.9472975887018
COL7A1	0.128733448753648	0.151229665107911	0.399349225457406	43.2708187635676
COLQ	0.0583920825477755	0.152238366088194	0.70319678658698	43.8499760466123
COMMD2	0.197687063697981	0.149489038631092	0.193019830917406	42.2804722932447
CP	-0.0595388878170797	0.152228035864613	0.697642488023971	43.8440253168502
CPOX	0.0795979011695405	0.15201470049242	0.603231421549851	43.7212236616938
CRELD1	0.131461511022718	0.151175077243328	0.38934864658973	43.2395863292635
CRYGS	-0.0447727312171255	0.152345644532071	0.770256559575319	43.9117977117318
CSPG5	0.171154942656397	0.150248320472313	0.260948221829826	42.7110633665886
CSTA	0.278185592895075	0.146479046513733	0.0642669166403392	40.5949621398471
CTDSPL	-0.0963530466612217	0.151789028190607	0.528933446177186	43.5915079775604
CXCR6	0.215041728878491	0.148930845106741	0.156013162338022	41.9653104130018
CYB561D2	-0.179452528170155	0.150023005222946	0.238185788034346	42.5830587658669
CYP8B1	0.107980072421819	0.151606920131051	0.480164859555555	43.4869733742303
DAG1	-0.0528225129552039	0.15228566960059	0.730384865523924	43.8772304135043
DCBLD2	0.15893809996508	0.150560092335832	0.297025410691398	42.8885019366976
DCP1A	-0.0384253494937788	0.152385946104443	0.802120271950926	43.9350336707164
DCUN1D1	-0.0440500545931109	0.152350543819512	0.773866630698733	43.9146220783751
DGKG	-0.166716964844986	0.150364321413868	0.273699499111284	42.7770399598465
DHX36	0.0468962806450945	0.152330785941713	0.759676559892788	43.9032325099129
DLEC1	-0.0762332516617845	0.152054801270224	0.618679317233365	43.7442936190071
