gene	effect	stderr	pval	mse
AAGAB	-0.0400385273778055	0.152376287321225	0.793989788507558	43.9294643183183
ACAN	0.131960909949452	0.151164958275243	0.387533995068967	43.2337980027937
ACSBG1	0.32732122126538	0.144097900998974	0.0281776993172411	39.285875996811
ACTC1	0.286084809362605	0.146124785941074	0.0567615698378748	40.3988412014863
ADAL	0.556057314933419	0.126748263830047	7.31443058412665e-05	30.3952115503976
ADAM10	0.152564231740131	0.150713354541192	0.31706622156345	42.9758628285159
ADAMTS17	0.129310145330105	0.151218222594131	0.397222830641798	43.2642709978471
ADAMTS7	0.00706770781551042	0.152494761443096	0.963248090281915	43.9978020902743
ADAMTSL3	0.162477664642258	0.150472203142068	0.286257304573748	42.8384443736655
ADPGK	0.0323843940398608	0.152418582995604	0.832744306031548	43.9538550449975
AEN	-0.138569921858844	0.151027363665402	0.363990446994112	43.1551285772655
AKAP13	0.128598016693156	0.151232344739507	0.399849546502518	43.2723522045138
ALDH1A3	-0.277511718822861	0.146508769950692	0.0649421219242463	40.6114388203032
ANKDD1A	-0.16515760970219	0.15040433596835	0.278275748484252	42.7998104141282
ANP32A	0.180010428196606	0.150007460724573	0.236705453487303	42.5742348125809
ANPEP	0.308035155268276	0.145083323542735	0.0395356471697515	39.8250310972294
ANXA2	-0.109108610323476	0.15158812857376	0.475560726096623	43.4761936907443
AP3B2	0.0631156299998016	0.152194521892806	0.680420577776079	43.824722358988
AP3S2	0.295653914688066	0.145681139761069	0.0486297220815798	40.1539055601034
AP4E1	0.041463224308292	0.152367426250141	0.786827139785328	43.9243552453182
APBA2	0.0933502793591503	0.15183265921184	0.54191136910802	43.616571915117
APH1B	0.0241360718269548	0.152454144843375	0.874948251933451	43.9743678016176
ARHGAP11A	0.122351019879111	0.151352831884336	0.423320273137643	43.3413300291198
ARNT2	0.501265967526439	0.131955985420772	0.000452300354617755	32.9442269111904
ARPP19	0.0211800719037895	0.152464361413608	0.89016338388539	43.9802618003826
ATP10A	0.179648331550938	0.15001755532704	0.237665526105642	42.5799649867224
ATP8B4	0.464572821955905	0.135042809155651	0.00130455960084825	34.5035720963968
AVEN	0.157332181405029	0.1505993131871	0.301995981913124	42.9108497265507
BAHD1	0.078992248139791	0.15202204741677	0.605999744795113	43.7254498882882
BBS4	-0.0543015043273381	0.152273571637533	0.72313157265798	43.8702592516227
BCL2A1	-0.237702547152153	0.14812765543316	0.115877224318309	41.5138899594046
BCL2L10	0.133060541679098	0.151142539549866	0.383555869327623	43.2209752589149
BNIP2	0.0573249193303584	0.152247797832149	0.708379125382395	43.8554095594458
BTBD1	-0.268395049566915	0.146903234831321	0.0746429941109096	40.8304202841908
BUB1B	-0.0488403885199869	0.1523165779468	0.750028417078723	43.8950431237655
C15orf38-AP3S2	0.118906430752496	0.151416663757291	0.436587516981574	43.3778954719309
C15orf40	0.288135864172394	0.146031035549522	0.0549325589406097	40.3470198462156
C15orf41	0.209780577841465	0.149105246828003	0.166635321048581	42.063652803062
C15orf56	-0.0302181217386985	0.15242892854892	0.843788449774022	43.9598220652178
C15orf59	0.00546504723108334	0.152496292997931	0.971577986591653	43.9986858633855
C15orf61	0.137981934511895	0.15103988274689	0.366049373696897	43.1622833729276
C15orf62	0.088635204125976	0.151898359575136	0.562594001394423	43.65432722594
C2CD4A	-0.144270758343666	0.15090316842012	0.344392062485879	43.0841817246255
CA12	0.217989264790352	0.148831157687211	0.150283223042652	41.9091499391911
CALML4	0.00129017180227456	0.152498443412317	0.993288924034462	43.9999267600957
CAPN3	-0.18518748423621	0.149860834333155	0.223267614264245	42.4910462100196
CASC4	0.00898708815281366	0.152492411724782	0.953277195316372	43.9964462188475
CATSPER2P1	-0.0590792974261959	0.152232199984075	0.699866556230672	43.8464240110876
CCNDBP1	-0.203721653586683	0.149300499840275	0.179506648422295	42.1738894658359
CCPG1	0.193969906844795	0.149602238140718	0.201693977195346	42.3445297104993
CERS3	0.101595318115078	0.151709513685606	0.506648413583885	43.5458492188322
CGNL1	0.115780633031981	0.151472988229363	0.448824231599834	43.4101731806474
CHD2	0.225243399935554	0.148579742178093	0.136842828794537	41.7676780745608
CHRNA5	0.253782749417543	0.147505957002143	0.0925329693754258	41.1661499083152
CHRNA7	0.148595355634877	0.15080554399498	0.329967187577016	43.0284544924848
CHSY1	0.0414835475236276	0.152367297602594	0.786725089273527	43.9242810725336
CIB2	0.445157863329424	0.136555166185683	0.00218298900146346	35.2807169755032
CLK3	0.0718407284244902	0.152104531814774	0.63909276167658	43.7729120285353
CLN6	0.151879892320267	0.150729427869231	0.319267607415471	42.9850299255865
COMMD4	0.264318205781216	0.147075039073367	0.0793348094471943	40.9259789880743
COX5A	-0.0247176737119852	0.152451977692883	0.871959696404218	43.9731176106758
CRABP1	0.251683324578439	0.147589586836397	0.0953553078797381	41.2128421816823
CRTC3	-0.189735728534026	0.149728463786458	0.211904402212088	42.4160155459771
CSNK1A1P1	-0.198773675897344	0.149455525450484	0.190534878236228	42.2615171338913
CTSH	0.315784045175309	0.144695384668903	0.0345890111571452	39.6123392197596
CYFIP1	-0.021214217599522	0.152464251011671	0.889987395376386	43.9801981067522
CYP11A1	0.0560083353614232	0.152259193510952	0.714790665786444	43.8619749202819
DENND4A	-0.106164694932509	0.15163673371841	0.487620015301605	43.504078532195
DET1	0.115344799558134	0.15148072079456	0.45054519345612	43.4146053974553
DIS3L	0.156668480819873	0.150615403264106	0.304065741647446	42.9200194331741
DISP2	0.307021250225337	0.145133294940321	0.040223727444521	39.8524698840431
