gene	effect	stderr	pval	mse
AADAT	0.999757876077747	0.00335562429817606	6.46556659668248e-73	0.0213043257025241
AASDH	0.776174641793708	0.0961530908011499	3.74586970347884e-10	17.492328719202
ABCA11P	0.995964648120706	0.0136862005648864	1.15903176314418e-46	0.354394466527148
ABCE1	0.832421388283332	0.0845060383597898	1.36113574085102e-12	13.5112838224518
ABCG2	0.922333553219918	0.0589246299442202	2.28271473422013e-19	6.56923593060776
ABLIM2	0.872591454225892	0.0744880439933295	5.73045147042721e-15	10.4977027765255
ACOX3	0.77117670119073	0.0970838160465126	5.70239988249288e-10	17.8326058037857
ADAMTS3	0.798974782502304	0.0917072309448242	4.76168967847785e-11	15.9121290647174
ADD1	1	3.3869866058912e-13	0	2.17044152839762e-22
ADH1C	0.725828821206591	0.104900010231876	1.68451956712351e-08	20.8195909814575
ADH5	0.246183580753092	0.147805154941068	0.103064216910102	41.3333203609738
ADH6	0.831435479941252	0.0847314557738441	1.52803154911499e-12	13.5834618785739
AFAP1	0.941585552218137	0.0513575355884846	6.0694071823132e-22	4.99033250557889
AFF1	0.994091976479573	0.016552342839115	4.12732508960869e-43	0.518370261153135
AGA	0.990087567015652	0.0214186452359817	2.694270329338e-38	0.86797082420524
AIMP1	0.884621554777762	0.0711115574328464	7.69626686389992e-16	9.56756701219333
ALB	0.990940185860174	0.0204811586968977	3.92891665756656e-39	0.793652114085727
ALPK1	0.887666510778001	0.0702235906898597	4.46901817780697e-16	9.3301192883012
AMTN	0.988877828615515	0.0226811262961505	3.16570701883056e-37	0.973308163197174
ANAPC4	0.953357615860476	0.0460306410286411	5.40824878309286e-24	4.00880727635642
ANK2	0.899241017923817	0.0667110380468398	4.85983723035625e-17	8.42008603406683
ANKRD17	0.00461684962208244	0.152496945047523	0.975987796003723	43.999062126781
ANKRD37	1	2.61159657950458e-13	0	1.29042662251994e-22
ANKRD50	0.903348081804732	0.0654078871390392	2.07177494125122e-17	8.09433869638731
ANXA3	0.999970930787203	0.00116277115442539	1.04356060784625e-92	0.00255805354531062
ANXA5	0.999898460223373	0.0021731407071807	4.97820127966852e-81	0.0089350466888254
APBB2	0.909398072013911	0.0634282503667749	5.49109955191237e-18	7.61178645116481
AREG	0.614153549191129	0.120349821307482	7.21762388128729e-06	27.4038783927013
ARFIP1	0.940137474244689	0.0519708168380076	1.01265699841332e-21	5.11022729891601
ARHGAP10	0.824040417846691	0.0863951696748188	3.55547982285095e-12	14.1221251492223
ARHGAP24	0.904515015613617	0.0650317608503003	1.61478096805551e-17	8.00151380729791
ARL9	0.793394942201713	0.0928269790485127	8.07682536036185e-11	16.3030764903046
ARSJ	0.998693835666785	0.00779180040269648	3.49318412404297e-57	0.114867394451252
ART3	0.793536542166973	0.092798826707409	7.97083616745186e-11	16.2931892748101
ASB5	0.70558399381542	0.108064497071165	6.20600518988406e-08	22.0946540175452
ATP10D	0.99876239720828	0.00758467537403909	1.09662381456594e-57	0.108841652601918
ATP8A1	0.777440505274369	0.095914964853047	3.36192539119224e-10	17.4057954733843
BANK1	0.996567816935985	0.0126238849357411	3.5890510930455e-48	0.301513794887614
BBS12	0.332994774231655	0.143795274393874	0.0254072152125969	39.121037134714
BBS7	0.872355659131185	0.0745522454517785	5.948238696693e-15	10.515806575199
BDH2	0.983715321042315	0.0274091171160994	1.09282053066217e-33	1.42138335445103
BEND4	0.999070362252146	0.00657410577412993	2.34215915483067e-60	0.0817700958521166
BMP2K	0.912480292131372	0.0623903161224309	2.69245493626227e-18	7.36470752476118
BMP3	0.941495240194852	0.0513960257015769	6.26868475731016e-22	4.99781535837926
BMPR1B	0.999996629954274	0.000395911667810493	7.92467073031659e-113	0.000296563524156456
BST1	0.77837425278449	0.0957386853600437	3.10276886902264e-10	17.3418749944962
BTC	0.940682719843218	0.0517408615880043	8.36392117004766e-22	5.06510490588818
C1QTNF7	0.874623492276472	0.0739317326146077	4.1422961649288e-15	10.3414848573567
C4orf19	0.910032564750005	0.0632162642993539	4.75175974237537e-18	7.56099216815923
C4orf3	0.975900910577054	0.0332773450189283	4.62124173342427e-30	2.09516616033464
C4orf33	0.995457496145566	0.0145189318009929	1.4700514516925e-45	0.398832428174441
C4orf47	0.987348845107403	0.0241806467227833	4.9734060397071e-36	1.10625935486344
CAMK2D	0.999999999999998	1.94817342175306e-13	0	7.18085835687777e-23
CASP6	0.695254909534366	0.109610368161805	1.15862138270195e-07	22.7313068738079
CBR4	0.970443520811332	0.0368022284826092	3.52593882967945e-28	2.56253240827344
CC2D2A	0.343028783700291	0.143245703174577	0.021063884636794	38.8225751563364
CCDC110	0.984062052912848	0.0271181206116961	6.90363909561962e-34	1.39136254474586
CCDC158	0.969792244440942	0.0371993381480884	5.59731525205465e-28	2.61813211537681
CCDC96	0.998303346857321	0.00887959203634312	9.63511926591712e-55	0.149178816752733
CCNA2	0.999160023931515	0.00624917962462209	2.64844497182619e-61	0.0738868493956582
CCNG2	0.999999999999999	3.67960934852594e-13	0	2.56167812200809e-22
CD38	0.999898126510277	0.002176708637811	5.34205181095536e-81	0.00896441045449856
CDKL2	0.561895525788314	0.126148068969087	5.90928299126838e-05	30.1080303963593
CDKN2AIP	0.433391757444671	0.137432569899859	0.00294010687087643	35.7355497214769
CDS1	0.793466372407512	0.0928127792747769	8.02319428739969e-11	16.2980890977724
CENPE	0.811156600701795	0.0891855876793936	1.41557684992308e-11	15.049098642068
CEP135	0.999985977149637	0.000807602021583092	1.62834638974831e-99	0.00123400217980156
CEP44	0.850911888210356	0.0801087862820807	1.33970103197094e-13	12.1417541741006
CETN4P	0.202120574580153	0.149351098230279	0.183023887875082	42.2024800265811
CLGN	0.724212541883764	0.105159479571175	1.87717105563146e-08	20.9227125438434
CNGA1	0.986934098909696	0.0245712463878752	9.91007405768332e-36	1.14228771400955
CNOT6L	0.966360348906743	0.0392213978323879	5.46921027342282e-27	2.91049774667683
COL25A1	0.922579795340037	0.058834913149903	2.13740358245722e-19	6.54924693413474
COPS4	0.240212978013298	0.148033444146607	0.111964831711428	41.4610999085352
COQ2	1	1.91021308032241e-13	0	6.90374531114833e-23
COX18	0.782429001697382	0.094966929042135	2.18021651110792e-10	17.0634137213249
CPE	0.652769259185844	0.115526327842171	1.17650708293134e-06	25.2512609475265
CPEB2	0.616372195337886	0.120085755871063	6.54585304744807e-06	27.2837539398316
CPLX1	0.975678251580268	0.0334288377780676	5.61921097191582e-30	2.11428577330394
CPZ	0.963497678214875	0.0408264119010031	3.07703380761077e-26	3.15357785928001
CRMP1	0.99905955968757	0.00661217375663014	3.00224691728258e-60	0.082719832662647
CTBP1	1	2.17524558487122e-13	0	8.95236382671729e-23
CTSO	0.999670423886658	0.00391491960257713	4.89183875596839e-70	0.028997918675864
CWH43	0.744509006730443	0.101809939079074	4.54888971876882e-09	19.6110789114789
CXCL2	0.999997283283984	0.00035546970724338	7.70487621848701e-115	0.000239070684556478
CXCL3	0.999998760639583	0.000240092971346186	3.61884179533196e-122	0.000109063649211578
CXCL5	0.926855973592418	0.057250572093425	6.57966060555681e-20	6.20127218550626
CXXC4	0.979058139984894	0.0310457870898886	2.32885842487196e-31	1.82358697529007
CYP2U1	0.824187689033016	0.0863624936419522	3.49752686836788e-12	14.1114447428424
CYP4V2	0.980563817154205	0.0299202818696982	4.75242986492442e-32	1.69376242147086
CYTL1	0.999476691310464	0.00493290689121211	1.01366766413324e-65	0.0460391151918202
DANCR	0.776331134062971	0.096123705457095	3.69626522090799e-10	17.4816386925181
DAPP1	0.998687325749025	0.0078111806990455	3.88700773619471e-57	0.115439517083663
DCAF16	0.962710922034538	0.0412557763666394	4.82884081754712e-26	3.220257946198
DCAF4L1	0.616629856757495	0.120054989314997	6.47169220087945e-06	27.2697752692302
DCHS2	0.865232641289975	0.0764582993877348	1.77498299984163e-14	11.0603889636404
DCK	0.994422520458501	0.0160839735378586	1.20084646420808e-43	0.489449435418283
DCLK2	1	3.5289705932638e-13	0	2.35622744838443e-22
DCTD	0.918727268974703	0.0602205646019975	5.83885513651891e-19	6.86136903066051
DDIT4L	0.859879710058253	0.0778500174351573	3.87792486075484e-14	11.4667029061259
DDX60L	0.979827974485999	0.0304757396516933	1.04890322694039e-31	1.75723417824526
DGKQ	0.994437687686847	0.0160621505901993	1.13272874874377e-43	0.4881221535536
