gene	effect	stderr	pval	mse
ABCA10	0.414662226221443	0.138769948337215	0.00462446216097602	36.4344304783834
ABCA6	0.857527726879331	0.0784510212531044	5.41171521471173e-14	11.6444326958593
ABCA8	0.685725326344097	0.110997671964931	2.01515511646432e-07	23.3103541796524
ABCA9	0.954614086770183	0.0454210138182475	3.04462450519607e-24	3.9033255949569
ABCC3	0.935938721776203	0.0537043389784718	4.16919603492764e-21	5.45682319951684
ABHD15	0.940977437682609	0.0516160831642194	7.53685845600634e-22	5.04070431797994
ABI3	0.692040897472336	0.110082357776442	1.3996774175704e-07	22.9274934339301
ABR	1	4.15848430849978e-13	0	3.27183403797216e-22
ACACA	0.863007588104658	0.0770408986631914	2.46607649245392e-14	11.2295877264464
ACBD4	0.808410694792661	0.0897635328327956	1.87472485317596e-11	15.2447745359733
ACE	0.73025576895569	0.104183035701923	1.24727407024628e-08	20.5359665239051
ACTG1	0.998413903161167	0.00858565322308717	2.26550666450379e-55	0.139465830877367
ADAM11	0.936607992142116	0.0534323021052598	3.34904772002337e-21	5.40168063844258
ADORA2B	0.997350104076107	0.0110944883648865	1.38984673665477e-50	0.232881875572716
AFMID	0.774349394078473	0.0964947300513423	4.37259511943168e-10	17.6168526991732
AKAP1	0.728727411732054	0.104431613251381	1.38454202346326e-08	20.6340798131733
AKAP10	0.995341572251343	0.0147025978943336	2.52426920680269e-45	0.408986800121939
ALDH3A1	0.813798012335013	0.0886242125454021	1.07570545087339e-11	14.8602429852616
ALDOC	0.893611991281773	0.0684475030610248	1.47597143168649e-16	8.86413479764678
ALKBH5	0.997700039965855	0.0103369176415713	6.63779405371369e-52	0.202163731093766
ALOX12	0.996210409513311	0.0132637116217223	3.00902868219575e-47	0.33285207900213
ALOX12B	0.999835237223672	0.00276816791853558	1.64662917783855e-76	0.0144979298588965
ALOX12P2	0.773081014653199	0.0967309556742103	4.86477473076519e-10	17.7032127704423
ALOX15	0.841052150001077	0.0824947187849533	4.78459757433836e-13	12.8757763630569
ALOX15B	1	3.93175804178716e-13	0	2.92479006980069e-22
ALYREF	0.960451381791271	0.0424628820717903	1.67254191201003e-25	3.41145830147052
AMZ2	0.983415127575285	0.0276585017234015	1.61369069397916e-33	1.4473662216678
AMZ2P1	0.99573326146675	0.0140722983765886	3.83463054309076e-46	0.374671968386703
ANAPC11	0.0306169318423239	0.152427077760235	0.841752934087087	43.9587545533208
ANKFY1	0.79372359153616	0.092761617493311	7.8328339678988e-11	16.2801258505134
ANKRD13B	0.505789547081649	0.131553944551447	0.000393617332388811	32.7437850987694
ANKRD40	0.974354295029085	0.0343151291328484	1.73342521776488e-29	2.22788314136848
AOC3	0.399530146890348	0.13979849798955	0.00654859404880308	36.9765291159342
AP2B1	0.983395668785581	0.0276745868706204	1.65457257313043e-33	1.44905017900541
