gene	effect	stderr	pval	mse
ABCC5	0.0684559223842596	0.152140830313945	0.655005991818387	43.7938066143829
ABHD14A	0.0620368880569867	0.152204836316539	0.685598261730485	43.830662678889
ABHD14B	-0.296710977315799	0.145631152106024	0.047792500371274	40.1263542213734
ABHD6	-0.10143824638971	0.151711957966357	0.507309137235124	43.5472524154527
ACAD9	-0.110478595455319	0.15156505088546	0.470003095370595	43.4629571176337
ACOX2	0.0541532434367089	0.152274799502015	0.723857607107793	43.8709667539125
ACPP	-0.18941901649795	0.149737789127415	0.212682351590105	42.4212991923138
ACTR8	0.467627541761514	0.134797391647707	0.00119972903361915	34.3782772161877
ADAMTS9	-0.00578670456419925	0.152496017031501	0.969905890856572	43.9985266182126
ADAMTS9-AS2	0.342171604695352	0.143293372259477	0.0214087402827305	38.8484180893691
ADPRH	-0.0754791145116328	0.152063550306836	0.622164472195795	43.7493277439918
AGTR1	0.0835386851893958	0.15196551690225	0.585354598890032	43.6929366753804
ALCAM	0.24587124074635	0.147817245191947	0.103515950026228	41.3400826508494
ALG1L	0.281716110900274	0.146322043107154	0.0608202630835257	40.5079854458059
ALG1L2	0.21351310706376	0.14898198370179	0.159046968607256	41.9941347369271
ALS2CL	0.162395382118984	0.15047426882457	0.2865046991624	42.8396205541229
AMIGO3	-0.00613189339850885	0.152495703323638	0.96811161167371	43.9983455948674
AMT	-0.116307373142934	0.151463603345597	0.446749121625005	43.404794177914
ANAPC13	0.201395072170191	0.149373889012551	0.184633781076922	42.2153610958448
ANKRD28	0.186345286496894	0.149827453798151	0.220335899759177	42.4721191048172
AP2M1	0.145388385373799	0.150878221138494	0.340627510328733	43.0699375655296
APEH	-0.10191164260749	0.151704579586333	0.505319117282913	43.5430167524459
APOD	0.169515458760436	0.150291539104969	0.265611831042869	42.7356384066145
APPL1	-0.034719363334913	0.152406629121648	0.82087572490311	43.9469608956232
ARHGEF26	0.334343082960861	0.14372249608479	0.0247833714895072	39.081446926554
ARHGEF3	-0.0280839924294484	0.152438419848134	0.854697781140141	43.9652967322458
ARIH2	-0.194476284427784	0.149586948721453	0.200496465153772	42.3358748909872
ARL6IP5	0.210752455985898	0.149073370595942	0.164634657140857	42.0456697010201
ASB14	0.430850657451374	0.137618254516372	0.00313111172181701	35.8321792828436
ASTE1	0.0581073504819959	0.152240899664633	0.704578208191955	43.8514355760784
ATP11B	0.254338390585621	0.147483698986853	0.0917969369200067	41.1537272552699
ATP1B3	0.0664123251957163	0.152161893822589	0.664687981900095	43.8059337347323
ATP2B2	0.107795622895269	0.151609972648962	0.4809195863821	43.4887245621233
ATP6V1A	-0.0273239681185912	0.152441632045221	0.858589494263974	43.9671496337152
ATRIP	-0.0672470924237008	0.152153367283892	0.660726454909835	43.8010244566646
AZI2	-0.0489035201366672	0.152316106870062	0.749715732542616	43.8947716116027
B4GALT4	-0.0044797691714843	0.152497040128971	0.976700551997529	43.9991169933995
BBX	0.160594908336345	0.150519200306298	0.291952955801851	42.8652081183234
BCL6	-0.0776860211921068	0.152037700504455	0.611988833681122	43.7344548128989
BOC	-0.101169015234319	0.151716138734405	0.508442675076711	43.5496525356868
BRK1	-0.0295943045722172	0.152431774836901	0.846974409755741	43.961463794023
BTD	0.136605423380366	0.151068978415843	0.370896773375119	43.1789141653351
BTLA	-0.170853793831704	0.150256291214751	0.261800735314776	42.7155951698658
C3orf18	0.0249511812610757	0.152451093076823	0.870760313639684	43.9726072963618
C3orf20	0.421719919820363	0.138274441401176	0.00391046283113668	36.1747016059751
C3orf33	0.227208753430757	0.148510134519456	0.133360429078338	41.7285520240354
C3orf36	0.105795205105005	0.151642739156859	0.489144733155374	43.5075244813788
C3orf38	0.279533716786387	0.146419348478361	0.0629329110799902	40.5618796519019
C3orf67	0.371264393172164	0.141599069629918	0.0120426517043572	37.9351610159502
C3orf80	0.256319215888087	0.147403926895919	0.0892098971835852	41.1092202209267
CACNA2D2	0.0870092161055678	0.151920220519261	0.569810599579487	43.6668934377586
CACNA2D3	0.0741894409477156	0.15207830960518	0.628143488453877	43.7578207814821
CADM2	0.0726316685449511	0.152095796061682	0.635396910303656	43.7678841918725
CADPS	-0.0296106316911088	0.152431701098516	0.846890992884258	43.9614212615976
CAMK1	0.00352811583335024	0.152497621208947	0.981649181294808	43.9994523055413
CAMK2N2	0.1384704989498	0.151029484332326	0.364338099757574	43.1563405205061
CAND2	-0.230456215980028	0.148393719897532	0.127751858948922	41.6631570307113
CAPN7	0.416489923982564	0.138642600857678	0.00442941935640477	36.3675903017239
CAV3	-0.153609430044664	0.150688662788727	0.313722603942851	42.9617822920596
CBLB	-0.0966269411607281	0.151784979052906	0.527757318601825	43.5891823066445
