gene	effect	stderr	pval	mse
ABCA2	0.953509404143051	0.0459574667392312	5.04987217396271e-24	3.99607191327362
ABO	0.947504503886234	0.0487602619170193	6.47766343466416e-23	4.49834946507328
ACO1	1	2.37471289754087e-13	0	1.06694824661533e-22
ADAMTS13	0.999115922469523	0.00641106142189017	7.95439665995146e-61	0.07776443258653
ADAMTSL2	0.880330422155094	0.0723393726349262	1.61421142327122e-15	9.90080730444223
AGPAT2	0.892988344088492	0.0686365245030851	1.66289451113584e-16	8.91315996217205
AGTPBP1	0.946725704618778	0.0491108002648399	8.82125152061674e-23	4.56325936941947
AIF1L	0.997957156733796	0.0097426338588156	5.20218570944424e-53	0.179586586247131
AK3	0.999962618894637	0.00131856875700644	2.32641927777284e-90	0.00328947578867602
AK8	0.997656560706368	0.0104340530147636	9.92446539351068e-52	0.205981022699786
ALAD	0.749142286353801	0.101016442916269	3.23065894842399e-09	19.3065767310504
ALDH1B1	0.623517608728325	0.119224801501852	4.75433425602979e-06	26.8939348306513
ANGPTL2	0.666151017983012	0.113736008210793	5.90078657665939e-07	24.4746841345687
ANKRD18A	0.687422323995605	0.110753292614447	1.82879628506332e-07	23.2078241327892
ANKRD18B	0.495029266488895	0.132502393600097	0.000546107789119977	33.2176251140565
ANKRD19P	0.999911482736579	0.00202901449063205	2.60346063613766e-82	0.00778917442764462
ANKS6	0.978217561607078	0.0316560006301394	5.38262150410457e-31	1.89597769519407
ANXA2P2	0.434181973681008	0.137374552815191	0.00288283740979538	35.7053846041404
APBA1	0.977757511772161	0.0319848249531189	8.39788221828502e-31	1.9355709196169
APTX	0.924577182610535	0.0581011614573827	1.24346155186823e-19	6.38690946942244
AQP3	0.993392853218474	0.0175012552204057	4.53919313993108e-42	0.579508123676263
ARPC5L	0.999144521135495	0.00630655968006298	3.92361124091524e-61	0.0752499389365871
ARRDC1	0.962884443350979	0.041161493846113	4.37564397570981e-26	3.2055561451177
ASPN	0.972477594306509	0.0355316199081637	7.76723205118055e-29	2.38864245716023
ASS1	0.79648909370794	0.0922087020567138	6.03758415952155e-11	16.0866254385894
ATP8B5P	0.998024883274352	0.00957993587056379	2.52153598144335e-53	0.173638624069545
AUH	0.981226100319763	0.0294110167823058	2.27009163712522e-32	1.63659496225589
B4GALT1	0.994352010791113	0.0161850337382612	1.57212849230065e-43	0.495619459969571
BAG1	0.833378886843415	0.0842862827764428	1.21564445393906e-12	13.4411037623997
BICD2	0.725224423147516	0.104997180036369	1.75428585423845e-08	20.8581795870955
BNC2	0.999995100103391	0.00047739041620708	2.47641744837955e-109	0.000431189845148211
BRD3	0.884801860423226	0.0710593704917818	7.45566880181143e-16	9.55352938283028
C5	0.956003607689904	0.0447362040794619	1.58209193255815e-24	3.78651249169109
C9orf106	0.989840491412128	0.0216825948636961	4.56323392257643e-38	0.889495268683855
C9orf129	0.727672060415192	0.104602611520949	1.4874432069353e-08	20.7017083896088
C9orf139	0.996865350994192	0.0120652026912942	5.12323616351346e-49	0.275416767437969
C9orf152	0.81228379630281	0.0889466830451915	1.25972971791043e-11	14.9685815076114
C9orf163	0.972784893994902	0.035335452259777	6.1199556617633e-29	2.36234020067444
C9orf170	0.993337367679011	0.0175743430672378	5.43034731495294e-42	0.584358454791479
C9orf24	0.923841768000645	0.0583725779234468	1.52052942998194e-19	6.44672105868742
