gene	spearmans_rho	effect	stderr	pval	mse
ADAMTS19	0.916630983072451	0.926807630254981	0.0572687699505984	6.67052536437858e-20	6.20521512605042
ALDH7A1	0.943873517786561	0.961204919021446	0.0420644863880738	1.11433546110131e-25	3.3477445605549
ANKRD31	0.999603934253086	0.999998373072359	0.000275083608185522	1.25671323389322e-119	0.000143169515903556
ARHGEF37	0.995915678524374	0.995250444654064	0.014845367624426	3.82506977380829e-45	0.416968306299039
ATG10	0.999604743083004	0.999902934745468	0.00212472207430783	1.88922967206148e-81	0.00854132784565239
ATP6AP1L	0.99802371541502	0.999779953220186	0.00319900107607108	8.27871287502556e-74	0.0193619861178598
BNIP1	0.97681171584881	0.999324167720314	0.00560566119599052	2.47450196118039e-63	0.0594531436444904
C5orf63	0.987647815022436	0.994451351657465	0.0160424648592119	1.07453005509537e-43	0.48692640421212
CAMLG	1	1	6.54161794724296e-13	0	8.09639120756717e-22
CAST	1	1	6.00125435936798e-13	0	6.81404819519964e-22
CCDC125	0.794701197296613	0.815121327046298	0.0883409386772556	9.35936385989301e-12	14.7653977765484
CSNK1G3	0.984168865435356	0.997286319117683	0.0112270413803403	2.31627091048594e-50	0.238479898830915
CTNNA1	1	0.999999838948002	8.65493501079785e-05	3.1959268773515e-141	1.41725746877826e-05
DAP	0.976963428269838	0.999842743614376	0.00270438077715111	6.04275916430815e-77	0.0138374738337638
DHFR	0.99262187088274	0.99523672370311	0.0148667443713255	4.06927012451156e-45	0.418170006878822
DROSHA	0.999472990777338	0.999662372070224	0.00396244541282894	8.21891700228709e-70	0.0297062421451361
ENC1	0.989986824769433	0.995452535520951	0.0145268392542516	1.50488261466184e-45	0.399266979096093
EPB41L4A	0.980928226099525	0.990842853481702	0.020590379162416	4.93896406406899e-39	0.802139346986489
ERAP1	0.997101449275362	0.998355429351608	0.00874235437950568	4.93125420098019e-55	0.144603214103263
ERAP2	0.999868247694334	0.999992431099544	0.000593330050978634	2.84445367994075e-105	0.000666060719454031
EXOC3	0.999209486166008	0.999767222558362	0.003290227594935	2.77373482020652e-73	0.0204820307092845
FBLL1	0.987403267103069	0.999985268978135	0.000827743173405459	4.69645464931318e-99	0.00129632037603779
FSTL4	0.998550724637681	0.998935852031277	0.00703341447819071	4.27407160520569e-59	0.0935951951680669
GCNT4	0.958887872338406	0.932890790294724	0.0549237893523434	1.09823668576608e-20	5.70745002886455
IRX4	1	1	6.05314931284087e-13	0	6.93240466139087e-22
KDM3B	0.994466403162055	0.99486046231576	0.0154413071208908	2.07876511592176e-44	0.451117062918367
LARS	1	1	3.31503334205454e-13	0	2.07920319435018e-22
MAPK9	0.995520421607378	0.99696075903032	0.0118804558616712	2.6383926745402e-49	0.267046777962274
MOCS2	0.99564413938754	0.998123809574432	0.00933717346880719	8.36171842533147e-54	0.164949873467441
MTRNR2L2	0.981909588379789	0.956102874531186	0.044686841441094	1.50859094991309e-24	3.77816090578095
MXD3	0.995652173913043	0.998598325277966	0.00807146099573276	1.59139321290894e-56	0.123260929089862
NIPBL	0.983926218708827	0.995756479185434	0.0140340401451618	3.41093996777953e-46	0.372637503050056
NSA2	0.996044825313118	0.998363096835474	0.00872196755736096	4.4602045707422e-55	0.143929582591575
NSD1	0.999858956276446	0.999999381960797	0.000169546455333841	1.15257148042292e-128	5.43874329767829e-05
NSUN2	0.766599734226322	0.789174831651865	0.0936598354123631	1.19180841543616e-10	16.596935743839
NUP155	0.6335794725486	0.860054082521709	0.0778052092381905	3.78237644102529e-14	11.4535069060606
PCDHA3	0.997101449275362	0.999097638044813	0.00647698906016549	1.23501874087478e-60	0.0793720247441724
PCDHB16	0.999341195072139	0.99971597462164	0.00363436468426901	1.99892468726139e-71	0.0249906837974313
PCDHB8	0.993247472458196	0.999717450046376	0.00362491402551313	1.78719406850616e-71	0.0248608832019485
PDLIM4	0.998682476943346	0.998229595134975	0.00907036497902098	2.40354906065312e-54	0.155657717453214
PLCXD3	1	1	5.12274494633828e-13	0	4.96508398656634e-22
POC5	1	0.999818447622615	0.00290577529782425	1.3261584566484e-75	0.0159751589140951
PPP2CA	0.993543711706964	0.998044897955599	0.00953132127398131	2.02604291511923e-53	0.17188079325109
PPWD1	1	1	3.64714388396097e-13	0	2.51667379015139e-22
PWWP2A	0.997364953886693	0.999029491011228	0.00671699699278584	5.90455860609869e-60	0.0853633479532697
RGS14	0.850329380764163	0.71721650327216	0.106268690551308	2.97397046629985e-08	21.3664214470984
RPS23	0.999594895685639	0.99991416989723	0.00199798060103767	1.34187789572117e-82	0.00755272490417646
SETD9	0.997579683552181	0.99994305078791	0.00162749044197667	1.98412820267611e-86	0.00501138796246847
