gene	spearmans_rho	effect	stderr	pval	mse
ACOX2	0.206851119894598	0.0967158579447133	0.151783662051053	0.527375778672162	43.5884258841688
ALCAM	0.199233848700434	0.245994889158395	0.147812460886111	0.103336937837956	41.3374066383498
ALG1L	0.413370382529107	0.286325354880376	0.146113828767293	0.0565445685929366	40.3927828107156
AMT	-0.0551401561615381	-0.117169325659183	0.151448152854028	0.443364819435388	43.3959393614812
ANAPC13	0.203162055335968	0.202497685232609	0.149339218004891	0.182191052558355	42.1957662489191
C3orf18	0.166540399971766	0.0249511812607171	0.152451093076824	0.870760313641526	43.9726072963626
C3orf38	0.171241409889591	0.279522344000399	0.146419853400666	0.0629440716847676	40.562159404999
CCDC13	0.393544137022398	0.342063552823522	0.143299371607197	0.0214525457426023	38.851671136509
CCDC36	0.50866328590523	0.445585437024573	0.136522731586374	0.00215906770421614	35.2639592057113
CCDC50	-0.165085638998682	-0.221642144093559	0.148705637118218	0.143398772763536	41.8384894383108
CCDC66	-0.00316205533596838	0.0595735877970798	0.15222772015062	0.697474667895309	43.8438434560273
CDC25A	0.551302949350171	0.565414152101247	0.125781911351912	5.18624627462497e-05	29.9335008105597
CEP19	0.0718050065876153	0.131124112891589	0.151181891604997	0.390577458100513	43.2434845488093
CEP63	0.192694094112902	-0.090166854445894	0.151877393816666	0.555835285882456	43.6422772878107
CHST2	0.33399209486166	0.319073182338539	0.144527482243147	0.0326494539078999	39.5204613897437
CLDN16	0.287220026350461	0.156940112470812	0.150608826534762	0.303217558542183	42.9162712482966
COL7A1	0.0624505928853755	0.18570233671022	0.149846017254331	0.221960630744686	42.482644254176
DCBLD2	0.264051166752584	0.159910006968846	0.15053615726302	0.294042988022587	42.8748667455338
DNAJB11	0.19229882417626	0.361546376849191	0.142182671350137	0.0146768707022456	38.2485055650378
EAF2	-0.104749983757197	0.103733212043773	0.151675864671013	0.497698927444198	43.5265345116396
EFHB	0.824242424242424	0.86856844845878	0.0755735973247437	1.07219412234151e-14	10.805909415044
EHHADH	0.128415917696425	0.164214489438065	0.150428349741709	0.281067766080197	42.8134784641782
EPHA3	-0.0851119894598155	-0.0848004424143942	0.151949263638055	0.579681422278291	43.6835909385182
EPHB1	0.305138339920949	0.560759322657857	0.126265591443638	6.16171005338015e-05	30.1641552103013
GRM7	0.364558629776021	0.388658434507633	0.140509423774506	0.00832843072900047	37.3535633365874
HYAL3	0.285638998682477	0.252315428085575	0.14756448529293	0.0944986394631973	41.1988246889997
IFRD2	0.0115957307634712	0.0558632848609864	0.152260432750932	0.71549823535018	43.8626889097998
IL17RB	0.300818205867215	0.316382022052426	0.144665003251057	0.0342295006255588	39.5957063093688
IL20RB	0.354603859200252	0.24376710763523	0.147898267772547	0.106598790428728	41.3854142783468
IQCB1	0.436839158312018	0.447670141263431	0.136364034389245	0.00204572353671979	35.1820235633319
ITIH3	-0.00649590601970645	0.0879957379692124	0.151907005679137	0.565427052147672	43.6592970043672
ITIH4	0.157943343479102	0.126518806916579	0.151273123659746	0.40757622038987	43.2956916258418
KIF15	-0.161405273684508	-0.361081082068296	0.142210166464531	0.014814407095504	38.2632998955851
LEKR1	0.483135704874835	0.512654377195392	0.130934520253482	0.000317591673758805	32.4361615398658
LRRC15	0.411067193675889	0.423783575403362	0.138127635718794	0.00372083742016239	36.0979291736071
LRRN1	0.10171277997365	0.126305754380307	0.151277264035928	0.40837277605654	43.2980616820586
LSG1	0.286034255599473	0.19911887247044	0.149444838903943	0.189750231618616	42.2554736835484
MASP1	-0.131179988949672	-0.111756770582456	0.151543256870768	0.46484929060008	43.4504586660751
