gene	spearmans_rho	effect	stderr	pval	mse
ADAT2	0.988801054018445	0.995526571868137	0.0144083670011191	1.05815164568754e-45	0.392781166996869
AHI1	0.945059288537549	0.976807540520595	0.0326528708029922	2.04456175338904e-30	2.01726926641269
ALDH8A1	0.989328063241107	0.999158493423569	0.00625486790808034	2.75411691759237e-61	0.074021420859933
APOM	0.996303874331727	0.998529426873482	0.00826731258564416	4.46201467032284e-56	0.129315281379516
ARMC12	0.994106014763938	0.986875636887929	0.0246257934907188	1.09021574558856e-35	1.14736500194993
ARMC2	1	1	2.55438073156524e-13	0	1.23450368640301e-22
BAK1	0.944009451254851	0.96562467111386	0.0396405343803449	8.64462867512708e-27	2.97303575959501
BEND6	1	0.999984914941001	0.000837630801146355	7.82568952573931e-99	0.00132747517928303
BTN3A1	0.982388223991671	0.996851237791001	0.0120922901773688	5.64195457810966e-49	0.276654827440142
BTN3A2	0.997068222038488	0.999782175314424	0.00318280965375565	6.6558259806254e-74	0.01916648463654
BTN3A3	0.995520421607378	0.999594607339909	0.00434184875683883	4.19211200887621e-68	0.0356673229867814
CD109	0.997628458498024	0.998760335783333	0.00759098557495462	1.13655060172776e-57	0.109022833302428
CENPQ	1	0.999999999999999	2.0683182319964e-13	0	8.09386306426611e-23
CEP57L1	0.996442687747035	0.999376904893323	0.0053825773325159	4.316119908471e-64	0.0548152864970524
CNPY3	0.980367615277261	0.992181911571854	0.0190318303447211	1.67175640168001e-40	0.685302391383307
COL9A1	0.983200476473211	0.993586743638267	0.0172433896105984	2.39715304653295e-42	0.562556846117391
DDR1	0.921739130434783	0.895777610771733	0.0677859956793035	9.69896789138656e-17	8.69362876976377
DNAH8	0.997891963109354	0.999209087780075	0.0060639976408824	7.26472614570465e-62	0.069572751499283
DOPEY1	1	0.999913672958632	0.00200375595214555	1.51920439565986e-82	0.00759645173661552
ERVFRD-1	0.96865037194474	0.991049644366227	0.020357618082432	3.02860007197333e-39	0.784106505669387
ETV7	1	1	8.8172316494163e-13	0	1.47090841931314e-21
EYA4	0.996964297498845	0.9953540488287	0.0146829417560637	2.38312767656496e-45	0.407893969133824
FBXO5	0.904344624357981	0.958788879664565	0.0433278159303266	3.98711361787005e-25	3.55185090618897
FRS3	0.982345191040843	0.98632911533553	0.0251298378387272	2.60686503571704e-35	1.19481455462297
GCLC	0.436795465896686	0.540742497823785	0.128279994547474	0.000125653663884947	31.1342922460809
GLO1	0.997891963109354	0.999619730779107	0.00420518461035045	1.0596649709539e-68	0.0334573288326866
GTF2H5	0.994332410702518	0.997844947467351	0.0100063477688732	1.64058443507452e-52	0.189440275810733
HDAC2	0.808721917547235	0.989727317861506	0.0218024088058301	5.78400622162152e-38	0.899352796261526
HDDC2	0.998978819265864	0.999721219139476	0.00360065886179592	1.33904014966699e-71	0.0245292961002438
HFE	1	0.999999999999999	1.03490520301194e-16	0	2.02638645028647e-29
HIST1H3E	0.996774627066254	0.998749510428871	0.00762403698545484	1.37001995164981e-57	0.109974278395964
HLA-A	0.950576657859116	0.944319628537825	0.050176534670956	2.22586175162355e-22	4.76345932296004
HLA-C	0.987615283267457	0.991082195117704	0.0203207320646565	2.80130857182808e-39	0.781267630909617
HLA-DOA	0.985731340037249	0.999966329088718	0.00125142420104918	2.45845627385599e-91	0.00296299030859821
HLA-DOB	0.976021080368906	0.986780821536689	0.0247139967156253	1.27151236993315e-35	1.15559885088461
HLA-DQA1	0.894729907773386	0.936306884586151	0.0535548877053224	3.69699418241989e-21	5.42649438656938
HLA-DQA2	0.997891963109354	0.999200592981128	0.00609646292068572	9.13978620063363e-62	0.0703196993911158
