gene	spearmans_rho	effect	stderr	pval	mse
ACP6	0.700484206052132	0.733509884722064	0.103650042800003	9.96310453343e-09	20.3263829566611
ACTA1	0.119832669125254	-0.162203390067874	0.15047908455844	0.287082493208563	42.8423626510215
ACTN2	0.172200263504611	-0.188185293158948	0.149773961117434	0.215731745102042	42.4417969993019
AK2	0.112384716732543	0.185344178435958	0.149856329298082	0.222869275816311	42.4884915628756
AKT3	-0.00263556702783482	0.0313974452911291	0.152423385286098	0.837772177709046	43.9566248188844
ALDH9A1	0.167193675889328	0.179838297763698	0.150012262030394	0.237161514372069	42.576960212928
ANGPTL7	0.3795778823153	0.281853109052213	0.146315907424742	0.0606895574308553	40.5045882963744
ASH1L	0.327151750893905	0.313977161735804	0.144786799307403	0.0356942762897392	39.6624070439664
ATAD3C	0.172612577843245	0.215676284208544	0.148909504314252	0.154766299531691	41.9532845789198
ATXN7L2	-0.160277368081483	-0.103544994706754	0.151678855517035	0.498483555422624	43.5282510991318
C1orf112	-0.0128081044944076	-0.0429877937570637	0.152357600278126	0.779181621562091	43.9186901818676
C1orf159	0.0549443311028315	0.134932711923648	0.151103934910435	0.376838693325162	43.1988991831289
C1orf174	0.0783926218708827	0.0553091751484852	0.152265137113202	0.718203399745366	43.8653993863533
C1orf216	-0.0894184229343088	-0.00521070817641197	0.152496500037633	0.972900222284109	43.9988053348932
C1orf220	0.083643687121562	0.206439102414255	0.149213667385911	0.173648380087796	42.1248474677534
CADM3	0.159766893246601	-0.0195863192379137	0.15246931647847	0.898383327972496	43.9831205483433
CAMSAP2	-0.17562582345191	-0.188200826012898	0.149773507227294	0.215693164756133	42.4415397598748
CAPN9	0.645981554677207	0.683940514036737	0.111253468538473	2.23013288022542e-07	23.4179164234032
CAPZB	0.204611330698287	0.234876442726268	0.148232458600033	0.120404628757373	41.5726544926992
CD53	0.103645444390858	0.108328004417117	0.151601147711417	0.47874289578611	43.4836619121962
CDC42BPA	0.0604472147734441	0.0336466885828072	0.152412224098302	0.826323356060927	43.9501876152861
CDK11B	-0.0234519104084321	-0.0220538397896738	0.152461480316324	0.885661608999669	43.9785996386234
CEP104	0.198418972332016	0.255284912577714	0.147445663102306	0.0905535802161343	41.1325029900483
CEP350	-0.0194569121189801	-0.0608894330538457	0.152215611837394	0.69112142023598	43.8368689854648
CHI3L1	0.144268774703557	0.109374353566829	0.151583674857481	0.474479972911393	43.4736390344009
CNTN2	0.0670619235836627	0.0966330829433747	0.151784888122453	0.527730959986391	43.5891300803578
CRYZ	0.386824769433465	0.342122950638991	0.143296073936876	0.0214284558854224	38.8498830124271
CYP4B1	0.143741765480896	0.127349211385459	0.151256918224212	0.404480063573473	43.2864158478181
CYP4X1	0.180204388739402	0.0670376354677888	0.15215551678822	0.661719611696125	43.8022620389591
DDX59	0.349670619235837	0.344578371556772	0.143159184927802	0.0204523062277658	38.7756928176325
DEPDC1	0.425559947299078	0.244142357709175	0.147883872508772	0.106043916647626	41.377358403577
DNAH14	0.172463768115942	0.155232327061363	0.150649981254494	0.308575438788849	42.939728683945
DNASE2B	0.370829078892829	0.352322445183514	0.142720159966727	0.0176151606945791	38.538231363276
DPH2	0.105797101449275	0.0500068282746455	0.152307775697145	0.744257604689302	43.8899699535401
DRAM2	0.0845849802371541	0.151195509596045	0.150745428244765	0.321478757008486	42.9941563866317
EFCAB2	0.587615283267457	0.629578154096149	0.118481805872903	3.60212128489801e-06	26.5597793069349
EFCAB7	0.225084841092528	0.178627388098463	0.150045904310951	0.240386754954964	42.5960592737293
EPB41	0.0960192318953523	0.0130870121218821	0.152485510566995	0.932004215116815	43.9924641250037
FAM110D	0.225032938076416	0.248417685643111	0.147718199148001	0.0998770162917348	41.2847007522277
FAM213B	-0.142555994729908	-0.129233882888816	0.15121973873815	0.397503646843041	43.2651385545931
FBXO2	0.128985507246377	0.116408994574508	0.15146178779605	0.446349387555312	43.4037536232147
FBXO42	0.0296442687747035	0.114050855696315	0.151503503859623	0.455675725621483	43.4276657018573
FBXO6	-0.0341238471673254	0.0275162689260037	0.152440827631378	0.857604498757983	43.9666856175532
FCRLB	0.152193966270559	0.0747939990687577	0.152071422762487	0.625337753005277	43.7538577389453
FLG	0.435836627140975	0.441472671013583	0.136833108392239	0.00239906790516447	35.4244827529178
FLVCR1	-0.0616362303442851	-0.124770465616584	0.151306890581486	0.4141392632693	43.3150225600321
FMN2	-0.0708827404479578	-0.115801725367768	0.151472613258915	0.448741036366055	43.4099582576813
FMO3	0.167325428194993	0.0848715989369802	0.1519483397289	0.579362227285357	43.6830597145307
FMO4	0.328458498023715	0.374892536138921	0.141376586524713	0.011168635886235	37.8160457992824
FUBP1	0.0933421428908218	0.0478460220757655	0.152323917266563	0.754958611080724	43.8992733595471
GBP3	0.669874898345008	0.741822546102025	0.10226496707365	5.5288776952877e-09	19.7867696441672
GBP4	0.207921199728269	0.113675641861417	0.151510061715723	0.457169369707246	43.4314253316854
GNG12	-0.186322310222139	-0.230022541976317	0.148409367079063	0.12849042961549	41.6719437280411
GNPAT	0.198490625653856	0.150648067702459	0.150758173807292	0.323254395202959	43.0014270266907
GPX7	0.559947299077734	0.543878705105631	0.12797128621729	0.000112713576495254	30.9846219818354
GRHL3	0.288537549407115	-0.0505758810150049	0.152303405897231	0.741447285916155	43.8874515314205
GSTM3	0.491963109354414	0.288223437247523	0.146027016473078	0.0548555341981397	40.3447990097338
GSTM5	-0.14729907773386	-0.200239050875309	0.149410027566142	0.18721984133757	42.2357901902004
HFM1	0.269828722002635	0.419279322572395	0.138446938006339	0.0041456045135523	36.2650133851823
HHAT	0.307246376811594	0.295171406640281	0.14570389220049	0.0490158094216014	40.1664489908879
HHLA3	0.241525843653945	0.38574734052195	0.140695861105075	0.00887057077221243	37.4527555283307
HRNR	0.0222668730974909	-0.143795819036041	0.15091371032294	0.345999544559961	43.0902015468212
HSPB7	-0.144137022397892	-0.0850579710359569	0.151945916140262	0.578526573927068	43.6816662287828
IER5	-0.162071351715413	-0.133189069242444	0.15113990683472	0.38309247636311	43.2194695607106
IKBKE	0.226877470355731	0.145031695236088	0.150886204416391	0.341826192648022	43.0744955245856
ITGB3BP	0.695783926218709	0.749573801286866	0.100941972327227	3.12814650304537e-09	19.2781211226718
KCNK2	0.262450592885375	0.211819774837978	0.149038186380912	0.162457688987275	42.0258248514539
KLHDC7A	0.147562582345191	0.239145968017146	0.148073615097132	0.113615253119203	41.4836050631702
LAMC2	0.0303889321134667	0.169079081187168	0.150302970332631	0.266862403182471	42.7421396294157
LEFTY2	-0.0533606381695035	-0.0608784438810051	0.152215714058351	0.6911743927978	43.8369278631076
LGALS8	0.307626424861757	0.233394159440431	0.148286897156664	0.122832003845461	41.6031953189202
LRRC39	-0.135135164495893	-0.174303797881732	0.150164110694128	0.25214514247907	42.6632001859362
LRRC7	-0.281949934123847	-0.267814587815194	0.146927869231999	0.0752973387291584	40.8441152483486
LYPLAL1	0.0582270721186364	0.133198046169764	0.151139722857697	0.383060123336332	43.2193643418485
MCOLN2	0.311756762730625	0.216746313310775	0.148873368670201	0.152680317253734	41.9329255693122
MED8	0.224901185770751	0.221536384903522	0.148709302047448	0.143594754306432	41.8405517272107
METTL18	0.147826086956522	0.387059892372451	0.140612004492374	0.00862248005567872	37.4081241475316
MGST3	0.0335320662917836	0.0206272701606903	0.152466124009124	0.893013270474203	43.9812786919316
MORN1	0.175494071146245	0.178867528134535	0.150039251250437	0.239744787811765	42.5922819246778
MR1	0.17364953886693	0.200399195249323	0.149405034202988	0.186860061614632	42.2329671519106
MTHFR	0.194802200441658	0.187118031392203	0.149805054897163	0.218394088681923	42.4594210624279
MYOC	-0.0630476317331052	0.00737010624925554	0.152494428532146	0.961676768807301	43.9976099874905
NBPF3	0.157180500658761	0.244322517734505	0.147876952882021	0.105778304305157	41.3734863224264
NCF2	-0.13737893132589	-0.0578068358240718	0.152243560197713	0.706037221625869	43.8529682682084
NCSTN	-0.0848484848484848	-0.142562286318365	0.150940924414979	0.350196060191347	43.1057437588659
NDUFS5	0.256361662173432	0.25759008010396	0.147352397620351	0.087580162073742	41.0804834278096
NFASC	0.12669947227175	0.173576500028124	0.150183701360606	0.254160444255091	42.6743327400714
NTNG1	-0.0893280632411067	-0.00192563449197281	0.152498287594793	0.989983582900105	43.9998368449994
NTPCR	0.39064558629776	0.369156640698279	0.141727167853014	0.0125767661915054	38.0038284836479
NVL	0.160874864213233	0.184160563732398	0.149890261157627	0.225890350705176	42.5077350176937
OR2C3	0.0573636004568946	0.0617548456169729	0.152207503638246	0.68695435652292	43.8321989178843
