gene	spearmans_rho	effect	stderr	pval	mse
ACSBG1	0.355862977602108	0.302188199080805	0.145369000592982	0.0436395635132313	39.9820208627972
ADAL	0.529512516469038	0.447110268360595	0.13640674537697	0.00207563432136298	35.2040659487667
AP3B2	-0.0793148880105402	-0.107783691996966	0.151610169915639	0.480968426439053	43.4888377325381
AP3S2	0.263899868247694	0.284975094694675	0.146175205116275	0.0577713363771151	40.4267245977655
ARPP19	0.0952569169960474	0.0707061023603712	0.15211689561749	0.644409676920288	43.7800284719162
BAHD1	0.214631575596525	0.170313339685264	0.150270559582812	0.263335342207491	42.7237081183111
BBS4	-0.0237154150197628	-0.0320299123366045	0.152420324952104	0.834549414748277	43.9548597274912
BNIP2	-0.047167325428195	0.0699273662529787	0.152125266883557	0.648069075777386	43.7848471917526
CALML4	0.0188662743463559	0.0521746948778117	0.152290863169746	0.733569288628592	43.8802232534339
CERS3	0.0754940711462451	0.0329852709874737	0.152415586389219	0.829686438611892	43.9521267635068
CIB2	0.490250329380764	0.466028759819531	0.134926094759322	0.00125361986462472	34.4439565809271
CRABP1	0.160210803689065	0.257409298861233	0.147359744342045	0.0878105691151493	41.0845799258298
CTSH	0.310935441370224	0.306587619435586	0.145154611363901	0.0405209835767215	39.8641773907881
DISP2	0.468511198945981	0.317739455214487	0.144595798983653	0.0334248177954894	39.5578320984
EIF2AK4	0.0761528326745718	0.168524507076242	0.150317454038825	0.268457331767445	42.7503775826472
FURIN	0.075098814229249	0.271578693569053	0.146767100204064	0.071133425017393	40.7547805807704
GPR176	0.153096179183136	0.243819953031705	0.147896241952948	0.106520515136898	41.3842805421591
INO80	0.0467720685111989	0.00652174353866146	0.152495327176691	0.96608537231347	43.9981285418935
IQGAP1	0.190909090909091	0.214033459394226	0.148964618731924	0.158009446526676	41.9843458434286
LACTB	0.183471128924592	0.216425149027188	0.148884234321507	0.153304235777361	41.9390468142166
LRRC57	-0.292792201777647	-0.201220654300271	0.149379355402727	0.185022317714675	42.2184509244507
LYSMD4	0.261001317523057	0.250285039192257	0.147644875572131	0.0972716605535173	41.2437255628873
MAN2C1	0.145718050065876	0.280587167046537	0.146372481344986	0.0619059376955373	40.5359170343072
MAP2K1	-0.0977634309960843	-0.0788510420288662	0.152023752211732	0.606645958138457	43.7264305795223
MTHFS	0.277171425447582	0.256622446742644	0.147391656687589	0.0888189152333172	41.102376472424
NDUFAF1	0.441772366394963	0.454714011283984	0.135820946422207	0.00170069633530522	34.9023473894493
NEDD4	0.115883787062207	0.119292908023092	0.151409594032245	0.435087548838378	43.3738448921973
NIPA1	-0.0888010540184453	-0.0190943537254245	0.152470767740086	0.90092285733946	43.9839578488556
NOP10	-0.236371422111826	-0.305318908428466	0.145216787753653	0.0414010216223552	39.8983360228662
NRG4	0.499472990777339	0.809172618926776	0.0896037365265305	1.73492482182085e-11	15.1905456022841
PDE8A	0.263111526990726	0.138277724167652	0.151033591750929	0.365012746825378	43.1586879239567
PGPEP1L	0.121739130434783	0.193660425608145	0.149611562135066	0.202428328857242	42.349808140344
RPS27L	0.164378502506835	0.174526442200678	0.150158096605248	0.251530361889272	42.659782922802
SCAPER	-0.146391277850264	-0.113794265534525	0.151507990819385	0.456696868338048	43.4302380657841
SHC4	-0.0189723320158103	-0.04916001241781	0.152314186697369	0.748445760624274	43.8936648998796
SNUPN	-0.0233201581027668	-0.0640674596086605	0.152185272689917	0.67586406759307	43.8193958672489
SPATA5L1	0.562582345191041	0.575075071780772	0.124759178421389	3.59638756969817e-05	29.4487011199189
SPG21	0.408036890645586	0.30090714888865	0.145430786522494	0.0445835265131027	40.016015060899
SPTBN5	0.525445502442566	0.407896182765534	0.139235512718501	0.00541327775687586	36.6793109797535
ST20	0.276184965259328	0.252051805725335	0.147574962207276	0.09485519175718	41.2046750381463
STRC	0.153906971951527	-0.0704617769658654	0.152119532099612	0.645556909594174	43.7815460714198
TIPIN	0.223713430992156	0.62184985324428	0.119427194910488	5.1264000688135e-06	26.985321440883
TRIM69	0.227404479578393	0.281993387534811	0.146309621469584	0.0605559548362256	40.5011080930123
TTC23	0.136100131752306	0.114477744193998	0.151496016225483	0.453979602263281	43.4233732277072
UBE2Q2	0.12635046113307	0.29485295624799	0.145718886279077	0.049271979631634	40.1747163044401
USP8	0.129117259552042	-0.0804272650418972	0.152004548205965	0.599449489825096	43.7153840216667
VPS39	0.0278079811902945	0.0328811827669267	0.152416109432091	0.830215967519677	43.9524284240733
WDR72	-0.130570835737358	-0.0870712096949669	0.15191939451199	0.569534675159852	43.6664185954592
WDR73	0.032600856873397	0.0632653373750553	0.152193076354975	0.679703161199705	43.8238898718201
ZSCAN29	-0.159233151409525	-0.167111700057807	0.150354130785536	0.272548983568895	42.7712419069667
