gene	spearmans_rho	effect	stderr	pval	mse
ACOX2	0.984485655529301	0.989124199612096	0.0224298999685328	1.96048890938783e-37	0.951865980636149
ALCAM	0.99939168124097	0.99999693642045	0.00037748093175485	1.02032833972178e-113	0.00026959458746246
ALG1L	0.996669019203151	0.999747978993504	0.00342351138386654	1.52983245092334e-72	0.0221750539298174
AMT	0.970090256275117	0.994694328954868	0.0156882358124658	4.1128867014743e-44	0.465660445581057
ANAPC13	0.999604743083004	0.999890202442707	0.00225977493776927	2.67363137497072e-80	0.00966165459964822
C3orf18	1	1	1.86663460411159e-13	0	6.59234241804482e-23
C3orf38	0.88091035692369	0.999999995283794	1.48107549054616e-05	3.44407245979993e-174	4.15026207965387e-07
CCDC13	0.94927536231884	0.94147086515533	0.0514064085371671	6.32352621707285e-22	4.99983484280171
CCDC36	0.996573988667808	0.999239658806641	0.00594569273055925	3.1136828476327e-62	0.0668845877914578
CCDC50	0.979446640316205	0.997143880977564	0.0115175100557267	6.94799528156698e-50	0.250979547676086
CCDC66	0.999341238471673	0.999819559658599	0.00289686327589352	1.16206841383234e-75	0.0158773174598052
CDC25A	0.995562726906011	0.999998004191248	0.000304677241336008	1.01712504284248e-117	0.000175630994866323
CEP19	0.992753623188406	0.997129185710116	0.0115470594314532	7.75739796218392e-50	0.252269028223564
CEP63	1	1	1.48276452119495e-13	0	4.15973346309499e-23
CHST2	0.965217391304348	0.9674629751642	0.038584064576187	2.70087068099844e-27	2.81667723420304
CLDN16	0.978524374176548	0.984906454961384	0.0263955929088417	2.15978965695763e-34	1.31820809891758
COL7A1	0.873513266963374	0.922799374068952	0.0587547752078056	2.01527691207327e-19	6.53141786958981
DCBLD2	0.980249577260676	0.999135417999212	0.00634001045325636	4.92584457886158e-61	0.0760503259796806
DNAJB11	0.973286340657782	0.994316452422245	0.0162357575814262	1.79861282143067e-43	0.49873086746745
EAF2	0.994597443668467	0.998639660126226	0.00795164049620342	8.36483646655622e-57	0.119628485810991
EFHB	0.999077733860342	0.999892634665778	0.00223460698968615	1.65176028513569e-80	0.00944764220968614
EHHADH	0.970935906350934	0.984301763770145	0.0269150419770706	4.99577072361008e-34	1.37060166491518
EPHA3	1	1	3.77072762651171e-13	0	2.69011878886767e-22
EPHB1	0.997891963109354	0.999903167729564	0.00212217069860012	1.79409967984013e-81	0.00852082723280218
GRM7	0.998155467720685	0.999851510557697	0.0026279217869679	1.76055355125798e-77	0.0130661007616517
